,scenario,run,src_risk,few_shot_risk,trg_risk
0,src_to_trg,0,4.3797,0.0016,0.0226
1,src_to_trg,1,2.2086,0.0038,0.0119
2,src_to_trg,2,1.8939,0.0007,0.0182
3,src_to_trg,3,2.5288,0.0003,0.0093
4,src_to_trg,4,2.6013,0.1511,0.0284
5,src_to_trg,5,1.6187,0.0023,0.0125
6,src_to_trg,6,1.4803,0.0004,0.0091
7,src_to_trg,7,2.6059,0.0000,0.0128
8,src_to_trg,8,2.2629,0.0004,0.0132
9,src_to_trg,9,1.2716,0.0491,0.0078
10,mean,-,2.2852,0.0210,0.0146
11,std,-,0.8774,0.0481,0.0066
