,scenario,run,acc,f1_score,auroc
300,df_to_dp_71,4,0.6000,0.5288,0.9608
301,df_to_dp_72,4,0.2750,0.1705,0.8300
302,df_to_dp_73,4,0.2500,0.1000,0.6950
303,df_to_dp_74,4,0.2973,0.1903,0.5870
304,df_to_dp_75,4,0.5000,0.3750,0.8892
305,df_to_dp_15,5,0.2500,0.1020,0.3408
306,df_to_dp_16,5,0.5000,0.4119,0.8308
307,df_to_dp_17,5,0.3250,0.2404,0.5075
308,df_to_dp_18,5,0.3500,0.2744,0.6167
309,df_to_dp_19,5,0.3500,0.3005,0.6000
310,df_to_dp_20,5,0.5750,0.4929,0.9275
311,df_to_dp_21,5,0.5000,0.4062,0.6967
312,df_to_dp_22,5,0.5000,0.4334,0.7133
313,df_to_dp_23,5,0.5250,0.4427,0.7000
314,df_to_dp_24,5,0.5000,0.4449,0.6792
315,df_to_dp_25,5,0.5000,0.4062,0.5867
316,df_to_dp_26,5,0.4750,0.3765,0.7633
317,df_to_dp_27,5,0.5000,0.4167,0.7183
318,df_to_dp_28,5,0.6250,0.5417,0.7767
319,df_to_dp_29,5,0.3750,0.2811,0.6825
320,df_to_dp_30,5,0.5500,0.4969,0.6058
321,df_to_dp_31,5,0.5000,0.4348,0.6237
322,df_to_dp_32,5,0.5500,0.4791,0.8208
323,df_to_dp_33,5,0.6750,0.6022,0.7875
324,df_to_dp_34,5,0.5500,0.4967,0.5800
325,df_to_dp_35,5,0.3750,0.2996,0.6675
326,df_to_dp_36,5,0.4250,0.3161,0.8517
327,df_to_dp_37,5,0.5250,0.4628,0.7908
328,df_to_dp_38,5,0.5250,0.4237,0.6058
329,df_to_dp_39,5,0.4000,0.3317,0.7917
330,df_to_dp_40,5,0.4500,0.4119,0.7608
331,df_to_dp_41,5,0.4000,0.3098,0.5292
332,df_to_dp_42,5,0.5250,0.4718,0.7358
333,df_to_dp_43,5,0.4000,0.3333,0.5050
334,df_to_dp_44,5,0.5750,0.5053,0.8325
335,df_to_dp_45,5,0.5750,0.5091,0.8250
336,df_to_dp_46,5,0.5250,0.4237,0.7475
337,df_to_dp_47,5,0.5750,0.4752,0.9550
338,df_to_dp_48,5,0.5750,0.4938,0.9008
339,df_to_dp_49,5,0.4000,0.3125,0.7400
340,df_to_dp_50,5,0.6750,0.5866,0.9692
341,df_to_dp_51,5,0.5500,0.4649,0.8425
342,df_to_dp_52,5,0.5250,0.4236,0.8725
343,df_to_dp_53,5,0.6000,0.5359,0.6500
344,df_to_dp_54,5,0.5250,0.4237,0.9300
345,df_to_dp_55,5,0.4500,0.3472,0.8933
346,df_to_dp_56,5,0.7000,0.6071,0.9792
347,df_to_dp_57,5,0.7500,0.6558,0.9667
348,df_to_dp_58,5,0.3750,0.3216,0.6658
349,df_to_dp_59,5,0.6250,0.5595,0.9625
350,df_to_dp_60,5,0.3500,0.2516,0.6000
351,df_to_dp_61,5,0.5500,0.4907,0.7650
352,df_to_dp_62,5,0.3500,0.2944,0.8117
353,df_to_dp_63,5,0.6500,0.5757,0.9592
354,df_to_dp_64,5,0.5000,0.3624,0.9233
355,df_to_dp_65,5,0.3250,0.2218,0.5808
356,df_to_dp_66,5,0.2500,0.1042,0.5308
357,df_to_dp_67,5,0.5000,0.4194,0.8475
358,df_to_dp_68,5,0.5750,0.5082,0.7817
359,df_to_dp_69,5,0.2500,0.1000,0.6075
360,df_to_dp_70,5,0.7000,0.6201,0.8250
361,df_to_dp_71,5,0.6500,0.5685,0.9592
362,df_to_dp_72,5,0.4750,0.3889,0.9608
363,df_to_dp_73,5,0.2500,0.1000,0.6583
364,df_to_dp_74,5,0.3514,0.2534,0.5731
365,df_to_dp_75,5,0.5500,0.4791,0.9600
366,df_to_dp_15,6,0.2500,0.1111,0.3975
367,df_to_dp_16,6,0.5000,0.4107,0.8350
368,df_to_dp_17,6,0.4000,0.3546,0.6125
369,df_to_dp_18,6,0.4500,0.3785,0.7150
370,df_to_dp_19,6,0.4500,0.3404,0.5942
371,df_to_dp_20,6,0.6000,0.5194,0.8858
372,df_to_dp_21,6,0.4750,0.4052,0.7167
373,df_to_dp_22,6,0.5000,0.4088,0.6975
374,df_to_dp_23,6,0.5500,0.4740,0.7433
375,df_to_dp_24,6,0.3750,0.3398,0.6433
376,df_to_dp_25,6,0.5000,0.3889,0.6833
377,df_to_dp_26,6,0.5500,0.4725,0.8033
378,df_to_dp_27,6,0.5250,0.4340,0.7842
379,df_to_dp_28,6,0.6250,0.5616,0.7850
380,df_to_dp_29,6,0.4250,0.3503,0.7358
381,df_to_dp_30,6,0.5000,0.4201,0.7183
382,df_to_dp_31,6,0.5500,0.4649,0.6583
383,df_to_dp_32,6,0.5750,0.5091,0.8675
384,df_to_dp_33,6,0.5000,0.3939,0.7217
385,df_to_dp_34,6,0.5750,0.5045,0.6513
386,df_to_dp_35,6,0.6250,0.5616,0.7342
387,df_to_dp_36,6,0.5750,0.5070,0.8033
388,df_to_dp_37,6,0.5500,0.4838,0.7442
389,df_to_dp_38,6,0.4500,0.3325,0.5421
390,df_to_dp_39,6,0.3500,0.2711,0.8433
391,df_to_dp_40,6,0.6500,0.5846,0.9175
392,df_to_dp_41,6,0.3500,0.2327,0.3767
393,df_to_dp_42,6,0.5500,0.4915,0.8475
394,df_to_dp_43,6,0.4750,0.4248,0.5500
395,df_to_dp_44,6,0.4500,0.3421,0.8492
396,df_to_dp_45,6,0.6000,0.5266,0.8417
397,df_to_dp_46,6,0.5000,0.3750,0.7683
398,df_to_dp_47,6,0.5250,0.3925,0.9442
399,df_to_dp_48,6,0.5250,0.3983,0.8892
400,df_to_dp_49,6,0.6000,0.5273,0.8075
401,df_to_dp_50,6,0.5500,0.4495,0.9292
402,df_to_dp_51,6,0.5000,0.4185,0.8275
403,df_to_dp_52,6,0.5250,0.4135,0.8125
404,df_to_dp_53,6,0.6000,0.5399,0.6558
405,df_to_dp_54,6,0.5750,0.5208,0.8392
406,df_to_dp_55,6,0.4750,0.3532,0.8917
407,df_to_dp_56,6,0.6500,0.5625,0.9433
408,df_to_dp_57,6,0.6750,0.5950,0.8833
409,df_to_dp_58,6,0.4000,0.3450,0.6608
410,df_to_dp_59,6,0.6250,0.5595,0.9400
411,df_to_dp_60,6,0.3500,0.2516,0.6737
412,df_to_dp_61,6,0.6250,0.5471,0.8200
413,df_to_dp_62,6,0.6750,0.5955,0.9633
414,df_to_dp_63,6,0.6500,0.5777,0.9458
415,df_to_dp_64,6,0.5000,0.3869,0.8875
416,df_to_dp_65,6,0.4500,0.3009,0.6750
417,df_to_dp_66,6,0.2250,0.1154,0.5858
418,df_to_dp_67,6,0.6500,0.5630,0.8300
419,df_to_dp_68,6,0.5500,0.4471,0.7458
420,df_to_dp_69,6,0.3000,0.1875,0.9058
421,df_to_dp_70,6,0.6750,0.5814,0.8779
422,df_to_dp_71,6,0.6250,0.5518,0.9667
423,df_to_dp_72,6,0.5000,0.3750,0.9242
424,df_to_dp_73,6,0.2500,0.1000,0.7325
425,df_to_dp_74,6,0.3514,0.2152,0.6030
426,df_to_dp_75,6,0.7000,0.6218,0.9783
427,df_to_dp_15,7,0.2500,0.1190,0.3583
428,df_to_dp_16,7,0.6000,0.5611,0.8042
429,df_to_dp_17,7,0.4500,0.3692,0.5842
430,df_to_dp_18,7,0.4000,0.3542,0.7150
431,df_to_dp_19,7,0.5250,0.4232,0.7175
432,df_to_dp_20,7,0.7500,0.6838,0.8642
433,df_to_dp_21,7,0.5500,0.4856,0.7508
434,df_to_dp_22,7,0.4500,0.3908,0.6917
435,df_to_dp_23,7,0.5250,0.4113,0.7483
436,df_to_dp_24,7,0.4500,0.3896,0.6275
437,df_to_dp_25,7,0.5000,0.4062,0.7008
438,df_to_dp_26,7,0.6750,0.5970,0.8008
439,df_to_dp_27,7,0.5000,0.3624,0.7683
440,df_to_dp_28,7,0.6000,0.5357,0.7342
441,df_to_dp_29,7,0.5500,0.4643,0.7942
442,df_to_dp_30,7,0.5750,0.5246,0.7250
443,df_to_dp_31,7,0.5500,0.4791,0.6379
444,df_to_dp_32,7,0.5000,0.3743,0.7808
445,df_to_dp_33,7,0.5750,0.5005,0.7492
446,df_to_dp_34,7,0.4750,0.4311,0.5908
447,df_to_dp_35,7,0.6000,0.5604,0.7550
448,df_to_dp_36,7,0.7000,0.6123,0.8333
449,df_to_dp_37,7,0.5500,0.4888,0.7358
450,df_to_dp_38,7,0.5250,0.4237,0.6333
451,df_to_dp_39,7,0.3750,0.3005,0.7983
452,df_to_dp_40,7,0.6500,0.5625,0.9250
453,df_to_dp_41,7,0.4500,0.3404,0.5967
454,df_to_dp_42,7,0.5750,0.4765,0.8100
455,df_to_dp_43,7,0.5000,0.4554,0.5083
456,df_to_dp_44,7,0.7000,0.6138,0.8892
457,df_to_dp_45,7,0.7250,0.6314,0.8867
458,df_to_dp_46,7,0.5500,0.4649,0.7800
459,df_to_dp_47,7,0.6250,0.5427,0.8542
460,df_to_dp_48,7,0.5750,0.4738,0.8375
461,df_to_dp_49,7,0.5500,0.5096,0.7775
462,df_to_dp_50,7,0.6000,0.5262,0.9092
463,df_to_dp_51,7,0.5500,0.4879,0.7842
464,df_to_dp_52,7,0.6250,0.5500,0.7967
465,df_to_dp_53,7,0.7250,0.6433,0.6892
466,df_to_dp_54,7,0.6500,0.5846,0.8817
467,df_to_dp_55,7,0.6500,0.5558,0.8442
468,df_to_dp_56,7,0.7000,0.6162,0.9058
469,df_to_dp_57,7,0.6500,0.5694,0.8325
470,df_to_dp_58,7,0.3000,0.2407,0.6508
471,df_to_dp_59,7,0.7500,0.6506,0.9700
472,df_to_dp_60,7,0.3500,0.2516,0.6000
473,df_to_dp_61,7,0.7000,0.6285,0.8092
474,df_to_dp_62,7,0.5750,0.5113,0.9042
475,df_to_dp_63,7,0.6250,0.5474,0.9267
476,df_to_dp_64,7,0.6250,0.5360,0.9250
477,df_to_dp_65,7,0.4250,0.3062,0.5133
478,df_to_dp_66,7,0.2250,0.1154,0.5017
479,df_to_dp_67,7,0.6750,0.5880,0.8258
