,scenario,run,acc,f1_score,auroc
0,df_to_dp_wal_15,0,0.5500,0.4348,0.8542
1,df_to_dp_wal_16,0,0.2500,0.1042,0.8150
2,df_to_dp_wal_17,0,0.0500,0.0769,0.4183
3,df_to_dp_wal_18,0,0.1500,0.1010,0.6058
4,df_to_dp_wal_19,0,0.5250,0.4149,0.9100
5,df_to_dp_wal_20,0,0.2500,0.1000,0.9287
6,mean,-,0.2958,0.2053,0.7553
7,std,-,0.2015,0.1705,0.2016
