,scenario,run,acc,f1_score,auroc
99,df_to_dp_53,1,0.4500,0.3472,0.8000
100,df_to_dp_54,1,0.3250,0.2218,0.5667
101,df_to_dp_55,1,0.4500,0.3413,0.6325
102,df_to_dp_56,1,0.2750,0.1475,0.7308
103,df_to_dp_57,1,0.3000,0.1875,0.7517
104,df_to_dp_58,1,0.4500,0.3413,0.5142
105,df_to_dp_59,1,0.2500,0.1000,0.6142
106,df_to_dp_60,1,0.3250,0.2071,0.6333
107,df_to_dp_61,1,0.2750,0.1475,0.6550
108,df_to_dp_62,1,0.2500,0.1000,0.7033
109,df_to_dp_63,1,0.2750,0.1475,0.5617
110,df_to_dp_64,1,0.2500,0.1000,0.6875
111,df_to_dp_65,1,0.2500,0.1220,0.4908
112,df_to_dp_66,1,0.4000,0.2624,0.5833
113,df_to_dp_67,1,0.4500,0.3413,0.5142
114,df_to_dp_68,1,0.2500,0.1000,0.5425
115,df_to_dp_69,1,0.2500,0.1250,0.2317
116,df_to_dp_70,1,0.2250,0.1236,0.3892
117,df_to_dp_71,1,0.2500,0.1000,0.7587
118,df_to_dp_72,1,0.2500,0.1000,0.6200
119,df_to_dp_73,1,0.3750,0.2500,0.7275
120,df_to_dp_74,1,0.3243,0.2222,0.8667
121,df_to_dp_75,1,0.3250,0.2218,0.5567
122,df_to_dp_15,2,0.2500,0.1250,0.6108
123,df_to_dp_16,2,0.1500,0.1000,0.5808
124,df_to_dp_17,2,0.1500,0.1086,0.4908
125,df_to_dp_18,2,0.2250,0.1236,0.6200
126,df_to_dp_19,2,0.0000,0.0000,0.3867
127,df_to_dp_20,2,0.2750,0.1936,0.5433
128,df_to_dp_21,2,0.0750,0.0357,0.5392
129,df_to_dp_22,2,0.0250,0.0238,0.4600
130,df_to_dp_23,2,0.1250,0.0610,0.3367
131,df_to_dp_24,2,0.3000,0.2078,0.5308
132,df_to_dp_25,2,0.2000,0.0833,0.5633
133,df_to_dp_26,2,0.3000,0.1875,0.7667
134,df_to_dp_27,2,0.1500,0.1014,0.5825
135,df_to_dp_28,2,0.1500,0.1077,0.5208
136,df_to_dp_29,2,0.0250,0.0135,0.3625
137,df_to_dp_30,2,0.1750,0.1167,0.4417
138,df_to_dp_31,2,0.3000,0.1746,0.6167
139,df_to_dp_32,2,0.3500,0.2314,0.6142
140,df_to_dp_33,2,0.1500,0.1010,0.4142
141,df_to_dp_34,2,0.3250,0.2188,0.5100
142,df_to_dp_35,2,0.0250,0.0122,0.3042
143,df_to_dp_36,2,0.3500,0.2466,0.5250
144,df_to_dp_37,2,0.4500,0.3230,0.7658
145,df_to_dp_38,2,0.3000,0.2009,0.3983
146,df_to_dp_39,2,0.4750,0.3215,0.7567
147,df_to_dp_40,2,0.2000,0.1053,0.4200
148,df_to_dp_41,2,0.3750,0.2758,0.5846
149,df_to_dp_42,2,0.4750,0.3182,0.7017
150,df_to_dp_43,2,0.4500,0.3230,0.5633
151,df_to_dp_44,2,0.2000,0.0889,0.6175
152,df_to_dp_45,2,0.1750,0.0778,0.5067
153,df_to_dp_46,2,0.1500,0.0652,0.5550
154,df_to_dp_47,2,0.3250,0.2111,0.8350
155,df_to_dp_48,2,0.2750,0.1449,0.7483
156,df_to_dp_49,2,0.3000,0.2014,0.5367
157,df_to_dp_50,2,0.4250,0.2833,0.7025
158,df_to_dp_51,2,0.4250,0.2986,0.7875
159,df_to_dp_52,2,0.1000,0.0588,0.3425
160,df_to_dp_53,2,0.4250,0.2831,0.4683
161,df_to_dp_54,2,0.2250,0.1125,0.3983
162,df_to_dp_55,2,0.3750,0.2473,0.6950
163,df_to_dp_56,2,0.3750,0.2633,0.9058
164,df_to_dp_57,2,0.3250,0.1998,0.8142
165,df_to_dp_58,2,0.4750,0.3397,0.4567
166,df_to_dp_59,2,0.4000,0.2679,0.7492
167,df_to_dp_60,2,0.4750,0.3308,0.6625
168,df_to_dp_61,2,0.3500,0.2321,0.7942
169,df_to_dp_62,2,0.2000,0.1435,0.5633
170,df_to_dp_63,2,0.2750,0.1458,0.7433
171,df_to_dp_64,2,0.2750,0.1458,0.7817
172,df_to_dp_65,2,0.4250,0.2847,0.8358
173,df_to_dp_66,2,0.5000,0.3525,0.7388
174,df_to_dp_67,2,0.4500,0.2991,0.6975
175,df_to_dp_68,2,0.2500,0.1335,0.6867
176,df_to_dp_69,2,0.4000,0.2626,0.7992
177,df_to_dp_70,2,0.3250,0.2292,0.6117
178,df_to_dp_71,2,0.1250,0.0851,0.4817
179,df_to_dp_72,2,0.4000,0.2798,0.8017
180,df_to_dp_73,2,0.4500,0.3325,0.6725
181,df_to_dp_74,2,0.2703,0.1613,0.6345
182,df_to_dp_75,2,0.3500,0.2234,0.7425
183,df_to_dp_15,3,0.0250,0.0161,0.3892
184,df_to_dp_16,3,0.2500,0.1000,0.5800
185,df_to_dp_17,3,0.2500,0.1000,0.5875
186,df_to_dp_18,3,0.2500,0.1000,0.5650
187,df_to_dp_19,3,0.2500,0.1000,0.6292
188,df_to_dp_20,3,0.2500,0.1000,0.3883
189,df_to_dp_21,3,0.2500,0.1000,0.6325
190,df_to_dp_22,3,0.2000,0.0833,0.5150
191,df_to_dp_23,3,0.3000,0.1761,0.5408
192,df_to_dp_24,3,0.0750,0.0349,0.3725
193,df_to_dp_25,3,0.2500,0.1000,0.5542
194,df_to_dp_26,3,0.2500,0.1000,0.6567
195,df_to_dp_27,3,0.3250,0.2111,0.6333
196,df_to_dp_28,3,0.2500,0.1000,0.5483
197,df_to_dp_29,3,0.2500,0.1000,0.5933
198,df_to_dp_30,3,0.3000,0.1778,0.6875
199,df_to_dp_31,3,0.4250,0.2833,0.6396
200,df_to_dp_32,3,0.2500,0.1000,0.6583
201,df_to_dp_33,3,0.2500,0.1000,0.5629
202,df_to_dp_34,3,0.2500,0.1411,0.3658
203,df_to_dp_35,3,0.2500,0.1064,0.5283
204,df_to_dp_36,3,0.2500,0.1000,0.6208
205,df_to_dp_37,3,0.2500,0.1000,0.6283
206,df_to_dp_38,3,0.2750,0.1768,0.3621
207,df_to_dp_39,3,0.3500,0.2511,0.6150
208,df_to_dp_40,3,0.2500,0.1000,0.5558
209,df_to_dp_41,3,0.5000,0.4571,0.7763
210,df_to_dp_42,3,0.3000,0.1833,0.5971
211,df_to_dp_43,3,0.2500,0.1742,0.5067
212,df_to_dp_44,3,0.2500,0.1000,0.7817
213,df_to_dp_45,3,0.2500,0.1000,0.5833
214,df_to_dp_46,3,0.2500,0.1000,0.6758
215,df_to_dp_47,3,0.2500,0.1000,0.6650
216,df_to_dp_48,3,0.2500,0.1000,0.6800
217,df_to_dp_49,3,0.2500,0.1000,0.6242
218,df_to_dp_50,3,0.2500,0.1000,0.5825
219,df_to_dp_51,3,0.2250,0.0957,0.3967
220,df_to_dp_52,3,0.2500,0.1000,0.4808
221,df_to_dp_53,3,0.2500,0.1250,0.4696
222,df_to_dp_54,3,0.2750,0.1475,0.5808
223,df_to_dp_55,3,0.2500,0.1000,0.6450
224,df_to_dp_56,3,0.2500,0.1000,0.7492
225,df_to_dp_57,3,0.2500,0.1000,0.7317
226,df_to_dp_58,3,0.1750,0.0946,0.4092
227,df_to_dp_59,3,0.2500,0.1000,0.6375
228,df_to_dp_60,3,0.3500,0.2516,0.6479
229,df_to_dp_61,3,0.2500,0.1020,0.6771
230,df_to_dp_62,3,0.2500,0.1000,0.6683
231,df_to_dp_63,3,0.2750,0.1475,0.6783
232,df_to_dp_64,3,0.2500,0.1000,0.6917
233,df_to_dp_65,3,0.0000,0.0000,0.3950
234,df_to_dp_66,3,0.1750,0.0946,0.5683
235,df_to_dp_67,3,0.2250,0.0938,0.4425
236,df_to_dp_68,3,0.2500,0.1000,0.4800
237,df_to_dp_69,3,0.1500,0.0652,0.2667
238,df_to_dp_70,3,0.4500,0.3250,0.7200
239,df_to_dp_71,3,0.4250,0.3222,0.6800
240,df_to_dp_72,3,0.2500,0.1000,0.6808
241,df_to_dp_73,3,0.2500,0.1000,0.5825
242,df_to_dp_74,3,0.2703,0.1250,0.5418
243,df_to_dp_75,3,0.2500,0.1000,0.6483
244,df_to_dp_15,4,0.4750,0.3588,0.6442
245,df_to_dp_16,4,0.2500,0.1000,0.6800
246,df_to_dp_17,4,0.2500,0.1000,0.7258
247,df_to_dp_18,4,0.4500,0.3413,0.6092
248,df_to_dp_19,4,0.2500,0.1000,0.5608
249,df_to_dp_20,4,0.2500,0.1000,0.4667
250,df_to_dp_21,4,0.2500,0.1000,0.7517
251,df_to_dp_22,4,0.2750,0.1475,0.7875
252,df_to_dp_23,4,0.3250,0.2125,0.5817
253,df_to_dp_24,4,0.4500,0.3413,0.6367
254,df_to_dp_25,4,0.4750,0.3588,0.5583
255,df_to_dp_26,4,0.2500,0.1000,0.6608
256,df_to_dp_27,4,0.2500,0.1000,0.6058
257,df_to_dp_28,4,0.2500,0.1000,0.7792
258,df_to_dp_29,4,0.3500,0.2516,0.4350
259,df_to_dp_30,4,0.2750,0.1475,0.7142
260,df_to_dp_31,4,0.2500,0.1000,0.5913
261,df_to_dp_32,4,0.2500,0.1000,0.5783
262,df_to_dp_33,4,0.2500,0.1000,0.6333
263,df_to_dp_34,4,0.4750,0.3588,0.4825
264,df_to_dp_35,4,0.2500,0.1020,0.5958
265,df_to_dp_36,4,0.2500,0.1000,0.5658
266,df_to_dp_37,4,0.2500,0.1000,0.7608
267,df_to_dp_38,4,0.2750,0.1475,0.4175
268,df_to_dp_39,4,0.4000,0.3011,0.7567
269,df_to_dp_40,4,0.2500,0.1000,0.3642
270,df_to_dp_41,4,0.2250,0.1246,0.6621
271,df_to_dp_42,4,0.2500,0.1000,0.8117
272,df_to_dp_43,4,0.3500,0.2516,0.6150
273,df_to_dp_44,4,0.4500,0.3413,0.5425
274,df_to_dp_45,4,0.2500,0.1000,0.4217
275,df_to_dp_46,4,0.4750,0.3588,0.6967
276,df_to_dp_47,4,0.2750,0.1475,0.6575
277,df_to_dp_48,4,0.5000,0.3750,0.7325
278,df_to_dp_49,4,0.2500,0.1000,0.4742
279,df_to_dp_50,4,0.2500,0.1000,0.6883
280,df_to_dp_51,4,0.5000,0.3750,0.8475
281,df_to_dp_52,4,0.2500,0.1000,0.3850
282,df_to_dp_53,4,0.3750,0.2778,0.3950
283,df_to_dp_54,4,0.2500,0.1000,0.6442
284,df_to_dp_55,4,0.2500,0.1000,0.4383
285,df_to_dp_56,4,0.4750,0.3500,0.6883
286,df_to_dp_57,4,0.2500,0.1000,0.6233
287,df_to_dp_58,4,0.4500,0.3413,0.5408
288,df_to_dp_59,4,0.5000,0.3750,0.6083
289,df_to_dp_60,4,0.3500,0.2516,0.7417
290,df_to_dp_61,4,0.2500,0.1000,0.6625
291,df_to_dp_62,4,0.2500,0.1000,0.5767
292,df_to_dp_63,4,0.2500,0.1042,0.6150
293,df_to_dp_64,4,0.3250,0.2218,0.7817
294,df_to_dp_65,4,0.5000,0.3750,0.6658
295,df_to_dp_66,4,0.3750,0.2803,0.8383
296,df_to_dp_67,4,0.2500,0.1000,0.6767
297,df_to_dp_68,4,0.2500,0.1000,0.7042
298,df_to_dp_69,4,0.5000,0.3750,0.5758
299,df_to_dp_70,4,0.2750,0.1475,0.7175
300,df_to_dp_71,4,0.2250,0.0918,0.4017
