,scenario,run,src_risk,few_shot_risk,trg_risk
114,syn_wal_72_to_dp_wal_72,4,0.0018,3.1282,2.5932
115,syn_wal_72_to_dp_wal_72,5,0.0307,4.7846,3.8697
116,syn_wal_72_to_dp_wal_72,6,0.0017,3.1817,2.9593
117,syn_wal_72_to_dp_wal_72,7,0.0039,2.8949,2.5522
118,syn_wal_72_to_dp_wal_72,8,0.0461,2.3740,2.9180
119,syn_wal_72_to_dp_wal_72,9,0.0010,1.9240,2.0063
120,syn_wal_73_to_dp_wal_73,0,0.0014,2.6607,2.6985
121,syn_wal_73_to_dp_wal_73,1,0.1288,2.7322,2.6847
122,syn_wal_73_to_dp_wal_73,2,0.0039,1.8658,2.0556
123,syn_wal_73_to_dp_wal_73,3,0.6402,3.7363,4.2141
124,syn_wal_73_to_dp_wal_73,4,0.0460,2.1289,2.1362
125,syn_wal_73_to_dp_wal_73,5,0.0024,3.5577,2.7586
126,syn_wal_73_to_dp_wal_73,6,0.0264,3.9921,3.6021
127,syn_wal_73_to_dp_wal_73,7,0.0117,3.1990,2.2166
128,syn_wal_73_to_dp_wal_73,8,0.0014,1.9162,1.7392
129,syn_wal_73_to_dp_wal_73,9,0.0046,1.2239,1.6930
130,syn_wal_74_to_dp_wal_74,0,0.0005,5.5523,4.7555
131,syn_wal_74_to_dp_wal_74,1,0.0013,4.1487,4.2829
132,syn_wal_74_to_dp_wal_74,2,0.0025,4.9189,4.3622
133,syn_wal_74_to_dp_wal_74,3,0.0004,5.0625,4.7609
134,syn_wal_74_to_dp_wal_74,4,0.0013,4.2806,4.4712
135,syn_wal_74_to_dp_wal_74,5,0.0003,5.1183,4.7517
136,syn_wal_74_to_dp_wal_74,6,0.0006,4.5747,4.2140
137,syn_wal_74_to_dp_wal_74,7,0.0050,4.5281,5.1265
138,syn_wal_74_to_dp_wal_74,8,0.0054,6.2413,5.5583
139,syn_wal_74_to_dp_wal_74,9,0.0003,5.9565,4.6075
140,syn_wal_75_to_dp_wal_75,0,0.0227,0.9625,0.9518
141,syn_wal_75_to_dp_wal_75,1,0.0005,2.6449,2.1627
142,syn_wal_75_to_dp_wal_75,2,0.0031,1.5780,1.4302
143,syn_wal_75_to_dp_wal_75,3,0.0008,1.2328,1.4657
144,syn_wal_75_to_dp_wal_75,4,0.0011,1.8485,2.0164
145,syn_wal_75_to_dp_wal_75,5,0.0016,3.0191,2.6217
146,syn_wal_75_to_dp_wal_75,6,0.0022,1.4955,1.1100
147,syn_wal_75_to_dp_wal_75,7,0.1482,1.3634,1.2667
148,syn_wal_75_to_dp_wal_75,8,0.0009,1.8727,1.8625
149,syn_wal_75_to_dp_wal_75,9,0.0003,2.2201,1.7465
150,mean,-,0.0161,2.7370,2.6093
151,std,-,0.0583,1.2369,1.0987
