,scenario,run,src_risk,few_shot_risk,trg_risk
99,df_to_dp_15,6,12.2224,13.2616,14.8059
100,df_to_dp_16,6,12.2224,13.2872,14.5421
101,df_to_dp_17,6,12.2224,12.6770,14.0926
102,df_to_dp_18,6,12.2224,12.9597,14.3123
103,df_to_dp_19,6,12.2224,14.2227,14.7185
104,df_to_dp_20,6,12.2224,12.2548,13.5211
105,df_to_dp_6,7,9.0452,13.3931,14.3620
106,df_to_dp_7,7,9.0452,12.7851,13.8605
107,df_to_dp_8,7,9.0452,11.8915,13.2478
108,df_to_dp_9,7,9.0452,12.9408,14.1521
109,df_to_dp_10,7,9.0452,13.8262,14.6745
110,df_to_dp_11,7,9.0452,12.6273,14.1833
111,df_to_dp_12,7,9.0452,13.6620,14.5424
112,df_to_dp_13,7,9.0452,11.9350,13.0957
113,df_to_dp_14,7,9.0452,12.2308,13.3374
114,df_to_dp_15,7,9.0452,12.3537,13.7139
115,df_to_dp_16,7,9.0452,13.7685,14.6965
116,df_to_dp_17,7,9.0452,12.3467,13.6893
117,df_to_dp_18,7,9.0452,12.1653,13.5363
118,df_to_dp_19,7,9.0452,12.9608,13.7291
119,df_to_dp_20,7,9.0452,11.5558,12.6061
120,df_to_dp_6,8,9.1992,14.1416,15.7774
121,df_to_dp_7,8,9.1992,13.4667,14.5375
122,df_to_dp_8,8,9.1992,14.3445,15.6019
123,df_to_dp_9,8,9.1992,14.3456,15.2803
124,df_to_dp_10,8,9.1992,14.9438,15.8712
125,df_to_dp_11,8,9.1992,14.2001,15.5486
126,df_to_dp_12,8,9.1992,14.2874,15.8003
127,df_to_dp_13,8,9.1992,13.4520,14.5707
128,df_to_dp_14,8,9.1992,13.0926,14.2660
129,df_to_dp_15,8,9.1992,13.5378,14.6361
130,df_to_dp_16,8,9.1992,14.9698,15.6145
131,df_to_dp_17,8,9.1992,13.4503,14.7742
132,df_to_dp_18,8,9.1992,13.8675,14.6320
133,df_to_dp_19,8,9.1992,14.0758,14.8700
134,df_to_dp_20,8,9.1992,11.2795,12.1722
135,df_to_dp_6,9,6.4516,17.2295,18.6702
136,df_to_dp_7,9,6.4516,15.6532,17.4399
137,df_to_dp_8,9,6.4516,15.6908,16.7011
138,df_to_dp_9,9,6.4516,16.0084,17.9895
139,df_to_dp_10,9,6.4516,18.2709,19.6583
140,df_to_dp_11,9,6.4516,17.0969,19.0536
141,df_to_dp_12,9,6.4516,17.5624,19.3939
142,df_to_dp_13,9,6.4516,14.6106,16.2128
143,df_to_dp_14,9,6.4516,14.6051,16.5970
144,df_to_dp_15,9,6.4516,15.4544,17.4443
145,df_to_dp_16,9,6.4516,17.7328,19.4401
146,df_to_dp_17,9,6.4516,16.9371,18.3507
147,df_to_dp_18,9,6.4516,16.1711,17.9724
148,df_to_dp_19,9,6.4516,16.4899,16.8293
149,df_to_dp_20,9,6.4516,15.9088,17.3893
150,mean,-,8.2259,12.7266,13.9163
151,std,-,2.3786,3.7528,4.0049
