,scenario,run,acc,f1_score,auroc
0,df_to_dp_61,0,0.8750,0.8739,0.9708
1,df_to_dp_62,0,0.6250,0.5752,0.8958
2,df_to_dp_63,0,0.6750,0.6038,0.8608
3,df_to_dp_64,0,0.8000,0.8036,0.9267
4,df_to_dp_65,0,0.3500,0.2911,0.7433
5,df_to_dp_66,0,0.6250,0.5621,0.7125
6,mean,-,0.6583,0.6183,0.8517
7,std,-,0.1814,0.2059,0.1029
