,scenario,run,src_risk,few_shot_risk,trg_risk
0,df_to_dp_15,0,22.6688,9.3119,5.6923
1,df_to_dp_16,0,6.3987,15.0264,10.0083
2,df_to_dp_17,0,8.2721,8.2731,4.9302
3,df_to_dp_18,0,11.9063,1.3114,1.1413
4,df_to_dp_19,0,5.6721,9.6459,7.9609
5,df_to_dp_20,0,9.0951,4.5489,7.1223
6,df_to_dp_21,0,23.2192,14.7005,18.1241
7,df_to_dp_22,0,27.8416,7.8209,7.4534
8,df_to_dp_23,0,11.6318,3.5685,3.1056
9,df_to_dp_24,0,3.5324,7.4261,5.9751
10,df_to_dp_25,0,26.4329,9.8100,10.3106
11,df_to_dp_26,0,10.7058,7.4070,6.8220
12,df_to_dp_27,0,25.4847,14.9035,12.7111
13,df_to_dp_28,0,15.2563,4.3368,3.3858
14,df_to_dp_29,0,38.9584,14.8392,15.6084
15,df_to_dp_30,0,2.8239,22.9528,30.1474
16,df_to_dp_31,0,12.0417,17.8564,21.3574
17,df_to_dp_32,0,38.2706,6.7395,7.0126
18,df_to_dp_33,0,33.5941,2.6024,1.7621
19,df_to_dp_34,0,7.2998,12.5231,19.0734
20,df_to_dp_35,0,6.1578,2.5802,2.0493
21,df_to_dp_36,0,7.8783,7.2578,6.9252
22,df_to_dp_37,0,9.6085,9.2074,6.9181
23,df_to_dp_38,0,9.5695,15.5133,10.3572
24,df_to_dp_39,0,6.4690,2.1000,1.4564
25,df_to_dp_40,0,13.3139,5.3093,6.3898
26,df_to_dp_41,0,0.6410,30.8352,42.5366
27,df_to_dp_42,0,9.6861,12.9719,13.2222
28,df_to_dp_43,0,4.8888,14.0755,8.4725
29,df_to_dp_44,0,10.7369,12.2766,7.6490
30,df_to_dp_45,0,17.2068,9.8279,6.0591
31,df_to_dp_46,0,5.8704,7.0944,5.6951
32,df_to_dp_47,0,11.7266,12.2845,11.6643
33,df_to_dp_48,0,8.0794,22.6255,25.5273
34,df_to_dp_49,0,14.4178,5.6610,4.3994
35,df_to_dp_50,0,10.2646,7.0531,4.1635
36,df_to_dp_51,0,24.0946,6.7663,3.4167
37,df_to_dp_52,0,22.9344,5.6968,3.4279
38,df_to_dp_53,0,0.3096,54.8097,79.5324
39,df_to_dp_54,0,5.1012,3.1416,2.7806
40,df_to_dp_55,0,11.3118,4.6203,2.9173
41,df_to_dp_56,0,24.3050,4.9333,2.9864
42,df_to_dp_57,0,13.8198,3.2350,2.6511
43,df_to_dp_58,0,8.5895,15.5920,21.0276
44,df_to_dp_59,0,19.8888,7.9940,6.5469
45,df_to_dp_60,0,2.8282,5.7788,4.0132
46,df_to_dp_61,0,16.2708,2.7234,2.9622
47,df_to_dp_62,0,61.8137,7.5916,4.8224
48,df_to_dp_63,0,31.7949,19.7134,28.5494
49,df_to_dp_64,0,7.1446,12.2612,13.3128
50,df_to_dp_65,0,22.1027,4.0117,2.5066
51,df_to_dp_66,0,15.1582,4.8941,2.7924
52,df_to_dp_67,0,5.1695,5.6176,3.2821
53,df_to_dp_68,0,33.3836,6.4605,6.1397
54,df_to_dp_69,0,9.5232,29.1776,18.6472
55,df_to_dp_70,0,33.6815,20.2913,51.9052
56,df_to_dp_71,0,15.0823,12.3793,12.6460
57,df_to_dp_72,0,19.3914,5.2646,3.6150
58,df_to_dp_73,0,33.2158,6.6785,4.2554
59,df_to_dp_74,0,18.6949,13.8896,16.2931
60,df_to_dp_75,0,12.8935,2.1844,1.3045
61,mean,-,15.6742,10.4588,10.9102
62,std,-,11.4932,8.6653,13.2405
