,scenario,run,src_risk,few_shot_risk,trg_risk
0,syn_wal_6_to_dp_wal_6,0,0.0010,7.1941,4.4705
1,syn_wal_6_to_dp_wal_6,1,0.0081,6.0574,3.8743
2,syn_wal_6_to_dp_wal_6,2,0.0022,8.4967,5.6823
3,syn_wal_6_to_dp_wal_6,3,0.0071,4.4458,2.6512
4,syn_wal_6_to_dp_wal_6,4,0.0062,4.2727,2.8238
5,syn_wal_6_to_dp_wal_6,5,0.0025,10.0781,6.4940
6,syn_wal_6_to_dp_wal_6,6,0.0017,7.1992,4.5238
7,syn_wal_6_to_dp_wal_6,7,0.0039,7.7062,5.1064
8,syn_wal_6_to_dp_wal_6,8,0.0042,8.1363,5.3076
9,syn_wal_6_to_dp_wal_6,9,0.0016,8.8567,5.3868
10,syn_wal_7_to_dp_wal_7,0,0.0015,1.1832,1.2193
11,syn_wal_7_to_dp_wal_7,1,0.0038,2.5850,2.3489
12,syn_wal_7_to_dp_wal_7,2,0.0015,1.6613,1.2728
13,syn_wal_7_to_dp_wal_7,3,0.0037,1.1023,1.1292
14,syn_wal_7_to_dp_wal_7,4,0.0010,1.3589,1.3465
15,syn_wal_7_to_dp_wal_7,5,0.0010,1.8152,1.4100
16,syn_wal_7_to_dp_wal_7,6,0.0021,1.7178,1.3979
17,syn_wal_7_to_dp_wal_7,7,0.0011,1.8409,1.5341
18,syn_wal_7_to_dp_wal_7,8,0.0023,1.0551,1.1902
19,syn_wal_7_to_dp_wal_7,9,0.0009,1.5055,1.2780
20,syn_wal_8_to_dp_wal_8,0,0.0060,2.0244,1.6260
21,syn_wal_8_to_dp_wal_8,1,0.0028,1.6292,3.1573
22,syn_wal_8_to_dp_wal_8,2,0.0049,2.2129,2.3810
23,syn_wal_8_to_dp_wal_8,3,0.0039,1.6311,2.8016
24,syn_wal_8_to_dp_wal_8,4,0.0014,2.1391,2.4277
25,syn_wal_8_to_dp_wal_8,5,0.0035,1.5451,3.4948
26,syn_wal_8_to_dp_wal_8,6,0.0588,1.1749,1.5956
27,syn_wal_8_to_dp_wal_8,7,0.0010,1.9524,2.2010
28,syn_wal_8_to_dp_wal_8,8,0.0014,1.7188,2.4081
29,syn_wal_8_to_dp_wal_8,9,0.0294,2.1166,1.9620
30,syn_wal_9_to_dp_wal_9,0,0.0011,1.8603,1.5537
31,syn_wal_9_to_dp_wal_9,1,0.0007,1.7014,1.2147
32,syn_wal_9_to_dp_wal_9,2,0.0011,1.9566,1.2002
33,syn_wal_9_to_dp_wal_9,3,0.0008,2.0902,1.1330
34,syn_wal_9_to_dp_wal_9,4,0.0012,1.6053,1.0065
35,syn_wal_9_to_dp_wal_9,5,0.0008,1.6547,1.1451
36,syn_wal_9_to_dp_wal_9,6,0.0027,2.2518,1.4711
37,syn_wal_9_to_dp_wal_9,7,0.0009,2.5314,1.2052
38,syn_wal_9_to_dp_wal_9,8,0.0008,1.8496,1.2042
39,syn_wal_9_to_dp_wal_9,9,0.0008,1.8386,1.2530
40,syn_wal_10_to_dp_wal_10,0,0.0029,1.2680,0.9365
41,syn_wal_10_to_dp_wal_10,1,0.0037,1.1625,1.0095
42,syn_wal_10_to_dp_wal_10,2,0.0015,0.8847,0.7387
43,syn_wal_10_to_dp_wal_10,3,0.0016,0.8497,0.5303
44,syn_wal_10_to_dp_wal_10,4,0.0008,1.3890,0.7471
45,syn_wal_10_to_dp_wal_10,5,0.0018,0.7877,0.8968
46,syn_wal_10_to_dp_wal_10,6,0.0010,1.3128,0.8506
47,syn_wal_10_to_dp_wal_10,7,0.0019,1.2727,0.8369
48,syn_wal_10_to_dp_wal_10,8,0.0014,1.3687,0.9376
49,syn_wal_10_to_dp_wal_10,9,0.0009,1.3322,0.7328
50,syn_wal_11_to_dp_wal_11,0,0.0034,3.6598,5.6806
51,syn_wal_11_to_dp_wal_11,1,0.0021,3.4746,4.8928
52,syn_wal_11_to_dp_wal_11,2,0.0010,5.1811,6.1628
53,syn_wal_11_to_dp_wal_11,3,0.0087,5.2438,6.5929
54,syn_wal_11_to_dp_wal_11,4,0.0024,3.4754,4.0436
55,syn_wal_11_to_dp_wal_11,5,0.0022,4.3395,5.8500
56,syn_wal_11_to_dp_wal_11,6,0.0011,5.0307,6.6234
57,syn_wal_11_to_dp_wal_11,7,0.0009,4.0669,6.1052
58,syn_wal_11_to_dp_wal_11,8,0.0031,3.5520,5.4467
59,syn_wal_11_to_dp_wal_11,9,0.0030,6.0437,7.5439
60,syn_wal_12_to_dp_wal_12,0,0.0108,1.9232,1.7965
