,scenario,run,acc,f1_score,auroc
0,df_to_dp_wal_61,0,0.7000,0.6605,0.9225
1,df_to_dp_wal_62,0,0.6500,0.6434,0.8850
2,df_to_dp_wal_63,0,0.5500,0.5322,0.8200
3,df_to_dp_wal_64,0,0.4250,0.3867,0.8092
4,df_to_dp_wal_65,0,0.5250,0.4557,0.7583
5,df_to_dp_wal_66,0,0.5000,0.4759,0.8483
6,mean,-,0.5583,0.5257,0.8406
7,std,-,0.1008,0.1084,0.0582
