,scenario,run,acc,f1_score,auroc
0,df_to_dp_15,0,0.3333,0.2517,0.6306
1,df_to_dp_15,1,0.1667,0.1556,0.4971
2,df_to_dp_15,2,0.1667,0.1071,0.5629
3,df_to_dp_15,3,0.3333,0.2429,0.5644
4,df_to_dp_15,4,0.2778,0.1847,0.3754
5,mean,-,0.2556,0.1884,0.5261
6,std,-,0.0843,0.0606,0.0965
