,scenario,run,acc,f1_score,auroc
0,df_to_dp_61,0,0.6500,0.5698,0.8725
1,df_to_dp_62,0,0.6000,0.5317,0.9150
2,df_to_dp_63,0,0.4750,0.4235,0.7042
3,df_to_dp_64,0,0.6000,0.5670,0.8392
4,df_to_dp_65,0,0.5250,0.4718,0.6825
5,df_to_dp_66,0,0.4250,0.3446,0.6850
6,mean,-,0.5458,0.4847,0.7831
7,std,-,0.0858,0.0892,0.1044
