,scenario,run,src_risk,few_shot_risk,trg_risk
0,df_to_dp_61,0,0.1488,1.6748,1.2368
1,df_to_dp_62,0,0.2144,1.2394,1.1697
2,df_to_dp_63,0,0.2280,3.1174,2.7511
3,df_to_dp_64,0,0.2002,1.8991,1.2534
4,df_to_dp_65,0,0.1854,3.3040,2.9953
5,df_to_dp_66,0,0.1777,3.4198,2.7814
6,mean,-,0.1924,2.4424,2.0313
7,std,-,0.0282,0.9471,0.8932
