,scenario,run,acc,f1_score,auroc
0,df_to_dp_wal_15,0,0.7500,0.6928,1.0000
1,df_to_dp_wal_16,0,0.7000,0.6201,0.9325
2,df_to_dp_wal_17,0,0.8000,0.7689,0.9967
3,df_to_dp_wal_18,0,0.7500,0.7029,0.9617
4,df_to_dp_wal_19,0,0.7000,0.6285,0.9717
5,df_to_dp_wal_20,0,0.6000,0.5476,0.9467
6,mean,-,0.7167,0.6601,0.9682
7,std,-,0.0683,0.0774,0.0269
