,scenario,run,src_risk,few_shot_risk,trg_risk
0,df_to_dp_15,0,1.7315,1.5168,1.3898
1,df_to_dp_15,1,1.3712,1.3618,1.3568
2,df_to_dp_15,2,1.2870,1.1017,1.0712
3,df_to_dp_15,3,1.3587,1.3625,1.3551
4,df_to_dp_15,4,1.2556,1.3609,1.3496
5,mean,-,1.4008,1.3408,1.3045
6,std,-,0.1911,0.1495,0.1314
