,scenario,run,src_risk,few_shot_risk,trg_risk
0,df_to_dp_wal_15,0,4.8388,4.0831,2.5679
1,df_to_dp_wal_16,0,7.6017,2.1399,1.8977
2,df_to_dp_wal_17,0,9.5247,4.4135,3.0553
3,df_to_dp_wal_18,0,5.7874,3.0823,2.1607
4,df_to_dp_wal_19,0,8.3409,5.0888,3.7690
5,df_to_dp_wal_20,0,9.5093,4.0391,2.5997
6,mean,-,7.6005,3.8078,2.6751
7,std,-,1.9395,1.0436,0.6674
