,scenario,run,src_risk,few_shot_risk,trg_risk
0,df_to_dp_15,0,16.4576,0.1484,0.0946
1,df_to_dp_16,0,27.4374,1.4060,0.8869
2,df_to_dp_17,0,25.4749,0.1403,0.0678
3,df_to_dp_18,0,21.0946,0.1789,0.1088
4,df_to_dp_19,0,150.5966,0.3229,0.2701
5,df_to_dp_20,0,22.1026,0.1682,0.1042
6,mean,-,43.8606,0.3941,0.2554
7,std,-,52.4270,0.5002,0.3176
