,scenario,run,acc,f1_score,auroc
497,df_to_dp_15,8,0.7500,0.7171,0.9133
498,df_to_dp_16,8,0.3750,0.2935,0.8183
499,df_to_dp_17,8,0.2500,0.1736,0.3867
500,df_to_dp_18,8,0.4750,0.3654,0.7592
501,df_to_dp_19,8,0.2750,0.2769,0.5325
502,df_to_dp_20,8,0.5000,0.3429,0.8658
503,df_to_dp_21,8,0.4250,0.3698,0.5675
504,df_to_dp_22,8,0.4500,0.3761,0.6108
505,df_to_dp_23,8,0.6250,0.5899,0.7817
506,df_to_dp_24,8,0.4750,0.3308,0.7758
507,df_to_dp_25,8,0.3000,0.2668,0.5942
508,df_to_dp_26,8,0.3250,0.2684,0.6275
509,df_to_dp_27,8,0.4000,0.3347,0.8050
510,df_to_dp_28,8,0.5500,0.5309,0.6742
511,df_to_dp_29,8,0.2500,0.1987,0.5217
512,df_to_dp_30,8,0.5000,0.4428,0.9658
513,df_to_dp_31,8,0.4500,0.3549,0.6683
514,df_to_dp_32,8,0.2500,0.2152,0.4458
515,df_to_dp_33,8,0.3250,0.2631,0.8950
516,df_to_dp_34,8,0.3750,0.2632,0.5525
517,df_to_dp_35,8,0.4500,0.3484,0.8250
518,df_to_dp_36,8,0.5000,0.3448,0.7333
519,df_to_dp_37,8,0.3750,0.2738,0.7517
520,df_to_dp_38,8,0.3500,0.2637,0.7325
521,df_to_dp_39,8,0.4500,0.3313,0.8725
522,df_to_dp_40,8,0.4750,0.3535,0.6742
523,df_to_dp_41,8,0.5750,0.5005,0.7508
524,df_to_dp_42,8,0.4500,0.3796,0.8008
525,df_to_dp_43,8,0.5000,0.3348,0.7692
526,df_to_dp_44,8,0.3250,0.2619,0.5433
527,df_to_dp_45,8,0.5000,0.4415,0.7933
528,df_to_dp_46,8,0.5000,0.3663,0.5408
529,df_to_dp_47,8,0.3500,0.2696,0.6950
530,df_to_dp_48,8,0.3750,0.2714,0.5600
531,df_to_dp_49,8,0.5000,0.3750,0.6083
532,df_to_dp_50,8,0.5000,0.3782,0.5467
533,df_to_dp_51,8,0.2750,0.2328,0.6058
534,df_to_dp_52,8,0.6500,0.6204,0.7167
535,df_to_dp_53,8,0.5750,0.4906,0.7667
536,df_to_dp_54,8,0.4500,0.3547,0.6183
537,df_to_dp_55,8,0.5250,0.4453,0.6758
538,df_to_dp_56,8,0.6500,0.6035,0.7700
539,df_to_dp_57,8,0.4250,0.2917,0.7492
540,df_to_dp_58,8,0.5750,0.5079,0.8050
541,df_to_dp_59,8,0.2500,0.1000,0.7900
542,df_to_dp_60,8,0.5250,0.4079,0.7000
543,df_to_dp_61,8,0.3500,0.3013,0.7008
544,df_to_dp_62,8,0.5750,0.5055,0.7283
545,df_to_dp_63,8,0.3750,0.2973,0.5450
546,df_to_dp_64,8,0.4000,0.2669,0.8033
547,df_to_dp_65,8,0.2432,0.1607,0.4991
548,df_to_dp_66,8,0.4500,0.3095,0.6483
549,df_to_dp_6,9,0.4750,0.3917,0.7233
550,df_to_dp_7,9,0.4000,0.4032,0.7867
551,df_to_dp_8,9,0.6000,0.5761,0.8675
552,df_to_dp_9,9,0.7250,0.6481,0.7387
553,df_to_dp_10,9,0.5000,0.3913,0.8433
554,df_to_dp_11,9,0.6500,0.5833,0.8592
555,df_to_dp_12,9,0.6750,0.6672,0.8325
556,df_to_dp_13,9,0.5750,0.5292,0.9037
557,df_to_dp_14,9,0.5000,0.3750,0.6292
558,df_to_dp_15,9,0.8250,0.8222,0.9325
559,df_to_dp_16,9,0.7000,0.6249,0.7883
560,df_to_dp_17,9,0.3000,0.2318,0.5467
561,df_to_dp_18,9,0.4750,0.3654,0.7604
562,df_to_dp_19,9,0.4500,0.4048,0.6050
563,df_to_dp_20,9,0.4750,0.3588,0.8292
564,df_to_dp_21,9,0.4000,0.3333,0.5333
565,df_to_dp_22,9,0.4000,0.3429,0.4358
566,df_to_dp_23,9,0.6750,0.6685,0.7825
567,df_to_dp_24,9,0.4750,0.3220,0.8392
568,df_to_dp_25,9,0.4500,0.3795,0.5792
569,df_to_dp_26,9,0.4750,0.4231,0.5683
570,df_to_dp_27,9,0.5500,0.5186,0.8500
571,df_to_dp_28,9,0.6000,0.5932,0.8017
572,df_to_dp_29,9,0.4000,0.3549,0.5688
573,df_to_dp_30,9,0.4750,0.3165,0.9650
574,df_to_dp_31,9,0.4500,0.3915,0.6783
575,df_to_dp_32,9,0.1750,0.0745,0.3633
576,df_to_dp_33,9,0.3500,0.2460,0.9183
577,df_to_dp_34,9,0.3250,0.2190,0.4800
578,df_to_dp_35,9,0.4000,0.3011,0.8542
579,df_to_dp_36,9,0.6250,0.5456,0.7692
580,df_to_dp_37,9,0.3000,0.1875,0.8433
581,df_to_dp_38,9,0.4500,0.3761,0.7583
582,df_to_dp_39,9,0.7500,0.6667,0.8317
583,df_to_dp_40,9,0.5000,0.3750,0.7067
584,df_to_dp_41,9,0.7500,0.6605,0.8675
585,df_to_dp_42,9,0.5250,0.5009,0.8208
586,df_to_dp_43,9,0.6500,0.5874,0.8342
587,df_to_dp_44,9,0.4000,0.3313,0.6413
588,df_to_dp_45,9,0.5250,0.4713,0.8083
589,df_to_dp_46,9,0.5500,0.4832,0.7150
590,df_to_dp_47,9,0.5000,0.4891,0.7433
591,df_to_dp_48,9,0.4500,0.4018,0.7608
592,df_to_dp_49,9,0.4750,0.3535,0.6708
593,df_to_dp_50,9,0.4500,0.4117,0.6658
594,df_to_dp_51,9,0.2500,0.1000,0.5725
595,df_to_dp_52,9,0.5750,0.5860,0.7192
596,df_to_dp_53,9,0.6250,0.5533,0.7917
597,df_to_dp_54,9,0.4500,0.3567,0.6558
598,df_to_dp_55,9,0.6500,0.5795,0.8908
599,df_to_dp_56,9,0.6500,0.6041,0.7717
600,df_to_dp_57,9,0.3000,0.1801,0.8358
601,df_to_dp_58,9,0.6750,0.5970,0.7967
602,df_to_dp_59,9,0.6000,0.5289,0.8092
603,df_to_dp_60,9,0.5250,0.4942,0.7967
604,df_to_dp_61,9,0.4500,0.3340,0.6958
605,df_to_dp_62,9,0.3000,0.2159,0.7013
606,df_to_dp_63,9,0.5000,0.4535,0.6683
607,df_to_dp_64,9,0.2500,0.1000,0.7667
608,df_to_dp_65,9,0.2703,0.1389,0.5708
609,df_to_dp_66,9,0.5500,0.4825,0.7225
610,mean,-,0.4704,0.3974,0.7335
611,std,-,0.1396,0.1531,0.1237
