,scenario,run,acc,f1_score,auroc
0,df_to_dp_15,0,0.5000,0.3394,0.8400
1,df_to_dp_16,0,0.4250,0.3410,0.9100
2,df_to_dp_17,0,0.4500,0.3534,0.6958
3,df_to_dp_18,0,0.5000,0.4833,0.8000
4,df_to_dp_19,0,0.2000,0.2238,0.5850
5,df_to_dp_20,0,0.5500,0.4304,0.8858
6,mean,-,0.4375,0.3619,0.7861
7,std,-,0.1242,0.0889,0.1241
