,scenario,run,src_risk,few_shot_risk,trg_risk
0,df_to_dp_15,0,5.7139,1.7709,1.1943
1,df_to_dp_16,0,5.6015,1.6508,1.6196
2,df_to_dp_17,0,9.2439,2.5155,1.7195
3,df_to_dp_18,0,9.1204,1.5052,1.0468
4,df_to_dp_19,0,6.4290,3.4320,2.4801
5,df_to_dp_20,0,9.1586,1.3812,0.9442
6,mean,-,7.5445,2.0426,1.5007
7,std,-,1.8082,0.7884,0.5711
