,scenario,run,acc,f1_score,auroc
0,src_to_trg,0,0.6197,0.4244,0.8035
1,src_to_trg,1,0.5101,0.3449,0.6636
2,src_to_trg,2,0.5049,0.3319,0.6330
3,src_to_trg,3,0.5628,0.3853,0.7438
4,src_to_trg,4,0.5510,0.2994,0.6249
5,src_to_trg,5,0.4965,0.3348,0.6650
6,src_to_trg,6,0.6606,0.4947,0.8062
7,src_to_trg,7,0.5755,0.3942,0.7102
8,src_to_trg,8,0.5590,0.3334,0.5715
9,src_to_trg,9,0.5778,0.3834,0.7461
10,mean,-,0.5618,0.3727,0.6968
11,std,-,0.0515,0.0568,0.0783
