,scenario,run,src_risk,few_shot_risk,trg_risk
310,syn_wal_46_to_dp_wal_46,0,0.0008,1.4989,1.0584
311,syn_wal_46_to_dp_wal_46,1,0.0017,1.1647,0.8253
312,syn_wal_46_to_dp_wal_46,2,0.0017,1.1835,0.5222
313,syn_wal_46_to_dp_wal_46,3,0.0008,0.7669,0.4486
314,syn_wal_46_to_dp_wal_46,4,0.0034,0.6490,0.4734
315,syn_wal_46_to_dp_wal_46,5,0.0008,0.9434,0.5799
316,syn_wal_46_to_dp_wal_46,6,0.0012,1.2427,0.7531
317,syn_wal_46_to_dp_wal_46,7,0.0087,0.7153,0.3917
318,syn_wal_46_to_dp_wal_46,8,0.0022,1.4717,0.9098
319,syn_wal_46_to_dp_wal_46,9,0.0016,1.6994,1.0479
320,syn_wal_47_to_dp_wal_47,0,0.0090,3.4710,2.3113
321,syn_wal_47_to_dp_wal_47,1,0.0107,4.0264,2.3625
322,syn_wal_47_to_dp_wal_47,2,0.0013,3.4084,1.9794
323,syn_wal_47_to_dp_wal_47,3,0.0009,3.4242,2.1153
324,syn_wal_47_to_dp_wal_47,4,0.0030,2.1511,1.5863
325,syn_wal_47_to_dp_wal_47,5,0.0433,1.4296,1.3915
326,syn_wal_47_to_dp_wal_47,6,0.0053,3.3618,2.0161
327,syn_wal_47_to_dp_wal_47,7,0.0010,2.3191,1.5273
328,syn_wal_47_to_dp_wal_47,8,0.0028,3.1656,2.1920
329,syn_wal_47_to_dp_wal_47,9,0.0030,2.6528,1.6978
330,syn_wal_48_to_dp_wal_48,0,0.0015,3.0466,1.9110
331,syn_wal_48_to_dp_wal_48,1,0.0010,2.9036,1.7688
332,syn_wal_48_to_dp_wal_48,2,0.0032,2.8491,1.8529
333,syn_wal_48_to_dp_wal_48,3,0.0007,2.5212,1.5999
334,syn_wal_48_to_dp_wal_48,4,0.0008,2.9205,1.8730
335,syn_wal_48_to_dp_wal_48,5,0.0006,2.5038,1.6844
336,syn_wal_48_to_dp_wal_48,6,0.0011,3.0593,1.6853
337,syn_wal_48_to_dp_wal_48,7,0.0085,1.9910,1.3106
338,syn_wal_48_to_dp_wal_48,8,0.0008,2.5314,1.5724
339,syn_wal_48_to_dp_wal_48,9,0.0011,3.1936,1.9044
340,syn_wal_49_to_dp_wal_49,0,0.0019,3.2844,2.1211
341,syn_wal_49_to_dp_wal_49,1,0.0016,2.6206,1.8118
342,syn_wal_49_to_dp_wal_49,2,0.0012,2.7784,2.1917
343,syn_wal_49_to_dp_wal_49,3,0.0011,2.4636,1.6434
344,syn_wal_49_to_dp_wal_49,4,0.0006,2.0303,1.6505
345,syn_wal_49_to_dp_wal_49,5,0.0130,1.9861,3.1484
346,syn_wal_49_to_dp_wal_49,6,0.0039,2.9657,2.3965
347,syn_wal_49_to_dp_wal_49,7,0.0009,2.7662,1.9592
348,syn_wal_49_to_dp_wal_49,8,0.0015,3.2147,1.9268
349,syn_wal_49_to_dp_wal_49,9,0.0508,2.9609,3.6989
350,syn_wal_50_to_dp_wal_50,0,0.0012,1.0162,0.6472
351,syn_wal_50_to_dp_wal_50,1,0.0018,1.1261,0.9271
352,syn_wal_50_to_dp_wal_50,2,0.0016,1.9015,1.2080
353,syn_wal_50_to_dp_wal_50,3,0.0011,1.7000,1.0998
354,syn_wal_50_to_dp_wal_50,4,0.0009,1.9127,1.1721
355,syn_wal_50_to_dp_wal_50,5,0.0013,1.5394,1.2339
356,syn_wal_50_to_dp_wal_50,6,0.0009,1.4691,0.9827
357,syn_wal_50_to_dp_wal_50,7,0.0013,1.1392,0.9912
358,syn_wal_50_to_dp_wal_50,8,0.0016,1.4431,1.0352
359,syn_wal_50_to_dp_wal_50,9,0.0009,1.5318,1.1157
360,syn_wal_51_to_dp_wal_51,0,0.0089,3.4260,1.4100
361,syn_wal_51_to_dp_wal_51,1,0.0021,0.3048,1.6628
362,syn_wal_51_to_dp_wal_51,2,0.0075,4.4633,2.8421
363,syn_wal_51_to_dp_wal_51,3,0.0033,4.8507,1.8344
364,syn_wal_51_to_dp_wal_51,4,0.0039,6.0980,2.5632
365,syn_wal_51_to_dp_wal_51,5,0.0139,2.6536,1.6091
366,syn_wal_51_to_dp_wal_51,6,0.0463,1.8978,2.4791
367,syn_wal_51_to_dp_wal_51,7,0.0136,3.8805,2.4172
368,syn_wal_51_to_dp_wal_51,8,0.0082,6.8835,2.7020
369,syn_wal_51_to_dp_wal_51,9,0.0026,3.0177,1.9294
370,syn_wal_52_to_dp_wal_52,0,0.0039,2.8898,1.8022
371,syn_wal_52_to_dp_wal_52,1,0.0026,1.8720,1.3195
372,syn_wal_52_to_dp_wal_52,2,0.0015,3.4137,2.0975
373,syn_wal_52_to_dp_wal_52,3,0.0011,3.3267,2.0380
