,scenario,run,src_risk,few_shot_risk,trg_risk
446,syn_50_to_dp_50,6,0.0009,1.1423,1.1790
447,syn_50_to_dp_50,7,0.0011,1.5682,1.1547
448,syn_50_to_dp_50,8,0.0009,1.2150,1.1548
449,syn_50_to_dp_50,9,0.0016,1.2174,0.9156
450,syn_51_to_dp_51,0,0.0055,4.0854,4.7415
451,syn_51_to_dp_51,1,0.0060,3.2873,3.6507
452,syn_51_to_dp_51,2,0.0023,3.6712,4.6746
453,syn_51_to_dp_51,3,0.0012,3.8745,5.5092
454,syn_51_to_dp_51,4,0.0089,5.5127,6.0117
455,syn_51_to_dp_51,5,0.0020,4.9763,5.2090
456,syn_51_to_dp_51,6,0.0017,4.2320,5.0561
457,syn_51_to_dp_51,7,0.0122,3.0544,4.2497
458,syn_51_to_dp_51,8,0.0032,4.8852,5.5112
459,syn_51_to_dp_51,9,0.0040,3.9502,4.1746
460,syn_52_to_dp_52,0,0.0097,1.5899,0.9209
461,syn_52_to_dp_52,1,0.0120,2.0924,1.3787
462,syn_52_to_dp_52,2,0.0104,1.6605,1.1293
463,syn_52_to_dp_52,3,0.0176,2.1222,1.7896
464,syn_52_to_dp_52,4,0.1096,1.6858,1.8511
465,syn_52_to_dp_52,5,0.0121,1.9045,1.6716
466,syn_52_to_dp_52,6,0.0129,1.3777,1.1189
467,syn_52_to_dp_52,7,0.0151,1.8660,1.3894
468,syn_52_to_dp_52,8,0.0121,1.6199,0.8545
469,syn_52_to_dp_52,9,0.1426,1.2568,1.2570
470,syn_53_to_dp_53,0,0.0007,2.7848,1.7020
471,syn_53_to_dp_53,1,0.0008,3.0944,1.9873
472,syn_53_to_dp_53,2,0.0023,2.0022,1.6270
473,syn_53_to_dp_53,3,0.0009,3.2518,2.1074
474,syn_53_to_dp_53,4,0.0015,3.2130,2.2031
475,syn_53_to_dp_53,5,0.0007,2.9588,1.8577
476,syn_53_to_dp_53,6,0.0021,3.6085,2.1698
477,syn_53_to_dp_53,7,0.0013,2.7439,2.0182
478,syn_53_to_dp_53,8,0.0021,3.3323,2.1836
479,syn_53_to_dp_53,9,0.0007,3.6644,2.4558
480,syn_54_to_dp_54,0,0.0100,1.1660,1.1539
481,syn_54_to_dp_54,1,0.0088,1.4925,1.5818
482,syn_54_to_dp_54,2,0.0146,1.6878,1.4172
483,syn_54_to_dp_54,3,0.0081,2.1956,1.3620
484,syn_54_to_dp_54,4,0.0106,1.8848,1.6272
485,syn_54_to_dp_54,5,0.0099,1.4405,1.2226
486,syn_54_to_dp_54,6,0.0677,1.8921,2.1445
487,syn_54_to_dp_54,7,0.0082,1.8290,1.6817
488,syn_54_to_dp_54,8,0.0078,1.8468,1.5529
489,syn_54_to_dp_54,9,0.0155,2.3760,1.5993
490,syn_55_to_dp_55,0,0.0075,1.2273,0.7388
491,syn_55_to_dp_55,1,0.0054,1.4990,0.8720
492,syn_55_to_dp_55,2,0.0026,1.9072,1.3638
493,syn_55_to_dp_55,3,0.0015,0.6593,0.6910
494,syn_55_to_dp_55,4,0.0027,1.2025,0.9405
495,syn_55_to_dp_55,5,0.0010,1.7331,0.9820
496,syn_55_to_dp_55,6,0.0608,1.3888,1.0642
497,syn_55_to_dp_55,7,0.0013,1.3952,0.9891
498,syn_55_to_dp_55,8,0.0030,1.6705,1.1735
499,syn_55_to_dp_55,9,0.0020,2.2551,1.2714
500,syn_56_to_dp_56,0,0.0053,2.5530,1.9005
501,syn_56_to_dp_56,1,0.0034,2.9802,2.5068
502,syn_56_to_dp_56,2,0.0017,2.6159,2.4110
503,syn_56_to_dp_56,3,0.0082,2.1219,1.6205
504,syn_56_to_dp_56,4,0.0040,2.3462,1.7379
505,syn_56_to_dp_56,5,0.0212,4.3929,4.7224
506,syn_56_to_dp_56,6,0.0061,2.9800,2.0568
507,syn_56_to_dp_56,7,0.0050,2.3988,2.1349
508,syn_56_to_dp_56,8,0.0019,2.6222,2.0339
509,syn_56_to_dp_56,9,0.0118,3.1276,2.2108
510,syn_57_to_dp_57,0,0.0248,2.7159,1.7749
511,syn_57_to_dp_57,1,0.0108,2.7742,2.2507
512,syn_57_to_dp_57,2,0.0084,2.1284,1.8688
513,syn_57_to_dp_57,3,0.0147,1.2416,0.9379
514,syn_57_to_dp_57,4,0.0047,2.1168,1.8608
515,syn_57_to_dp_57,5,0.1656,2.1030,1.1188
516,syn_57_to_dp_57,6,0.0048,1.2125,1.3057
517,syn_57_to_dp_57,7,0.0558,1.8245,1.1914
518,syn_57_to_dp_57,8,0.0178,1.4640,1.0733
519,syn_57_to_dp_57,9,0.0091,1.8821,1.8815
520,syn_58_to_dp_58,0,0.0027,3.4804,2.2741
521,syn_58_to_dp_58,1,0.0054,5.3680,3.1263
522,syn_58_to_dp_58,2,0.0032,5.3605,3.2857
523,syn_58_to_dp_58,3,0.0061,3.9807,2.4335
524,syn_58_to_dp_58,4,0.0022,3.9634,2.4946
525,syn_58_to_dp_58,5,0.0051,5.5127,3.8053
526,syn_58_to_dp_58,6,0.0025,4.6613,2.7158
527,syn_58_to_dp_58,7,0.0022,3.5191,2.3070
528,syn_58_to_dp_58,8,0.0025,4.7447,3.1390
529,syn_58_to_dp_58,9,0.0052,4.5680,3.0350
530,syn_59_to_dp_59,0,0.0020,2.3224,1.4793
531,syn_59_to_dp_59,1,0.0095,1.5919,1.5383
532,syn_59_to_dp_59,2,0.0037,1.1756,0.8298
533,syn_59_to_dp_59,3,0.0066,1.4210,1.5700
534,syn_59_to_dp_59,4,0.0036,1.1401,1.0563
535,syn_59_to_dp_59,5,0.0030,1.7444,1.2970
536,syn_59_to_dp_59,6,0.0026,1.4196,1.0085
537,syn_59_to_dp_59,7,0.0054,1.1346,0.8193
538,syn_59_to_dp_59,8,0.0028,2.0832,1.2334
539,syn_59_to_dp_59,9,0.0054,1.8028,1.3347
540,syn_60_to_dp_60,0,0.0009,2.9342,1.9624
541,syn_60_to_dp_60,1,0.0066,3.3527,2.5110
542,syn_60_to_dp_60,2,0.0015,2.2925,1.7633
543,syn_60_to_dp_60,3,0.0014,3.0771,2.2060
544,syn_60_to_dp_60,4,0.0024,3.4338,2.4098
545,syn_60_to_dp_60,5,0.0049,3.3667,2.1720
546,syn_60_to_dp_60,6,0.0047,2.7206,1.9458
547,syn_60_to_dp_60,7,0.0051,3.7933,2.8086
548,syn_60_to_dp_60,8,0.0018,2.3940,2.0649
549,syn_60_to_dp_60,9,0.0034,2.7132,1.8075
550,syn_61_to_dp_61,0,0.0404,4.3785,5.3832
551,syn_61_to_dp_61,1,0.0011,6.9515,7.6793
552,syn_61_to_dp_61,2,0.0011,8.1052,10.3366
553,syn_61_to_dp_61,3,0.0007,7.2942,7.8415
554,syn_61_to_dp_61,4,0.0051,7.1362,8.8921
555,syn_61_to_dp_61,5,0.0013,6.6256,9.8584
556,syn_61_to_dp_61,6,0.0015,8.2668,7.4227
557,syn_61_to_dp_61,7,0.0162,4.3150,3.7721
558,syn_61_to_dp_61,8,0.0036,6.1375,7.6088
559,syn_61_to_dp_61,9,0.0028,5.5284,8.4875
560,syn_62_to_dp_62,0,2.9129,5.3268,4.9093
561,syn_62_to_dp_62,1,2.3923,6.0111,3.8767
562,syn_62_to_dp_62,2,0.0019,1.2862,0.8153
563,syn_62_to_dp_62,3,0.0026,2.4665,1.5464
564,syn_62_to_dp_62,4,0.0040,1.4612,1.0046
565,syn_62_to_dp_62,5,0.0007,0.9880,0.6558
566,syn_62_to_dp_62,6,0.0023,2.1516,1.3545
567,syn_62_to_dp_62,7,0.0048,0.9534,0.5428
568,syn_62_to_dp_62,8,0.0009,1.5515,1.2810
569,syn_62_to_dp_62,9,0.0017,1.0888,0.8568
570,syn_63_to_dp_63,0,0.0018,2.1163,1.4518
571,syn_63_to_dp_63,1,0.0023,1.4383,1.4177
572,syn_63_to_dp_63,2,0.0019,1.1516,0.9661
573,syn_63_to_dp_63,3,0.0053,1.1394,1.0080
574,syn_63_to_dp_63,4,0.0032,2.1334,1.5287
575,syn_63_to_dp_63,5,0.0028,1.7441,1.0772
576,syn_63_to_dp_63,6,0.0014,0.9090,0.8186
577,syn_63_to_dp_63,7,0.0024,1.7484,1.3497
578,syn_63_to_dp_63,8,0.0019,1.0648,0.7570
579,syn_63_to_dp_63,9,0.0042,1.8748,1.6261
580,syn_64_to_dp_64,0,0.0202,4.0252,5.5202
581,syn_64_to_dp_64,1,0.0011,3.5103,5.5996
582,syn_64_to_dp_64,2,0.0019,3.3113,5.9495
583,syn_64_to_dp_64,3,0.0009,2.9714,5.2743
584,syn_64_to_dp_64,4,0.0013,2.4228,4.2728
585,syn_64_to_dp_64,5,0.0074,2.2081,3.8708
586,syn_64_to_dp_64,6,0.0036,2.8153,3.9601
587,syn_64_to_dp_64,7,0.0007,2.4536,4.5426
588,syn_64_to_dp_64,8,0.0008,4.4576,6.3693
589,syn_64_to_dp_64,9,0.0144,1.9180,3.4247
590,syn_65_to_dp_65,0,0.0020,6.7441,4.3888
591,syn_65_to_dp_65,1,0.0016,6.2157,5.5906
592,syn_65_to_dp_65,2,0.0027,6.7121,4.4061
593,syn_65_to_dp_65,3,0.0008,6.7391,5.8133
594,syn_65_to_dp_65,4,0.0006,6.8268,5.0218
595,syn_65_to_dp_65,5,0.0005,9.6089,6.7214
596,syn_65_to_dp_65,6,0.0028,6.9445,4.6528
597,syn_65_to_dp_65,7,0.0009,8.1578,5.6118
598,syn_65_to_dp_65,8,0.0009,8.5412,5.2455
599,syn_65_to_dp_65,9,0.0009,7.9303,6.3444
600,syn_66_to_dp_66,0,0.0014,1.6177,1.9634
601,syn_66_to_dp_66,1,0.0015,1.1593,1.3325
602,syn_66_to_dp_66,2,0.0074,2.9372,2.1439
603,syn_66_to_dp_66,3,0.0076,1.7080,1.1555
604,syn_66_to_dp_66,4,0.0288,2.8401,2.9998
605,syn_66_to_dp_66,5,0.0012,1.2856,1.6548
606,syn_66_to_dp_66,6,0.0008,1.5840,1.8865
607,syn_66_to_dp_66,7,0.0026,2.0034,1.3793
608,syn_66_to_dp_66,8,0.0041,1.6124,1.2277
609,syn_66_to_dp_66,9,0.0011,1.8691,2.0138
610,mean,-,0.0240,2.3911,2.0924
611,std,-,0.1598,1.4004,1.4845
