,scenario,run,acc,f1_score,auroc
89,syn_14_to_dp_14,9,0.6000,0.5417,0.8250
90,syn_15_to_dp_15,0,0.3500,0.3083,0.6908
91,syn_15_to_dp_15,1,0.3000,0.2868,0.6925
92,syn_15_to_dp_15,2,0.3000,0.2886,0.7100
93,syn_15_to_dp_15,3,0.3250,0.3035,0.7033
94,syn_15_to_dp_15,4,0.4750,0.4252,0.7708
95,syn_15_to_dp_15,5,0.3500,0.3104,0.7158
96,syn_15_to_dp_15,6,0.2750,0.2726,0.7192
97,syn_15_to_dp_15,7,0.3250,0.3132,0.7375
98,syn_15_to_dp_15,8,0.3250,0.3035,0.7442
99,syn_15_to_dp_15,9,0.3750,0.3514,0.6875
100,syn_16_to_dp_16,0,0.3250,0.2404,0.7758
101,syn_16_to_dp_16,1,0.4250,0.3725,0.7558
102,syn_16_to_dp_16,2,0.2500,0.1250,0.7625
103,syn_16_to_dp_16,3,0.4250,0.3996,0.7775
104,syn_16_to_dp_16,4,0.4000,0.3777,0.7483
105,syn_16_to_dp_16,5,0.3000,0.2262,0.7267
106,syn_16_to_dp_16,6,0.4250,0.3309,0.6883
107,syn_16_to_dp_16,7,0.5000,0.4174,0.7825
108,syn_16_to_dp_16,8,0.6250,0.5948,0.7858
109,syn_16_to_dp_16,9,0.6750,0.6125,0.7708
110,syn_17_to_dp_17,0,0.4750,0.3705,0.8025
111,syn_17_to_dp_17,1,0.5750,0.5005,0.8708
112,syn_17_to_dp_17,2,0.5000,0.4161,0.9008
113,syn_17_to_dp_17,3,0.7000,0.6368,0.8950
114,syn_17_to_dp_17,4,0.3750,0.3011,0.6750
115,syn_17_to_dp_17,5,0.5750,0.5214,0.8200
116,syn_17_to_dp_17,6,0.6250,0.5987,0.8733
117,syn_17_to_dp_17,7,0.6000,0.5288,0.9625
118,syn_17_to_dp_17,8,0.5000,0.4411,0.7608
119,syn_17_to_dp_17,9,0.5500,0.5736,0.8392
120,syn_18_to_dp_18,0,0.5000,0.3889,0.8067
121,syn_18_to_dp_18,1,0.6000,0.5242,0.8267
122,syn_18_to_dp_18,2,0.4750,0.3650,0.8558
123,syn_18_to_dp_18,3,0.5750,0.4896,0.8525
124,syn_18_to_dp_18,4,0.5250,0.4270,0.8650
125,syn_18_to_dp_18,5,0.5250,0.4309,0.8125
126,syn_18_to_dp_18,6,0.5750,0.5005,0.8350
127,syn_18_to_dp_18,7,0.6750,0.6357,0.8275
128,syn_18_to_dp_18,8,0.6000,0.5177,0.8325
129,syn_18_to_dp_18,9,0.4750,0.3618,0.8417
130,syn_19_to_dp_19,0,0.5500,0.4896,0.7108
131,syn_19_to_dp_19,1,0.5250,0.4697,0.7317
132,syn_19_to_dp_19,2,0.2500,0.2500,0.6083
133,syn_19_to_dp_19,3,0.3500,0.3892,0.6625
134,syn_19_to_dp_19,4,0.4500,0.4164,0.6408
135,syn_19_to_dp_19,5,0.3250,0.3371,0.6450
136,syn_19_to_dp_19,6,0.3750,0.3933,0.6892
137,syn_19_to_dp_19,7,0.3250,0.3571,0.6342
138,syn_19_to_dp_19,8,0.3750,0.3958,0.6617
139,syn_19_to_dp_19,9,0.3500,0.3892,0.6867
140,syn_20_to_dp_20,0,0.4750,0.3218,0.6608
141,syn_20_to_dp_20,1,0.5500,0.4286,0.6542
142,syn_20_to_dp_20,2,0.4250,0.2963,0.5892
143,syn_20_to_dp_20,3,0.6250,0.5938,0.7308
144,syn_20_to_dp_20,4,0.5000,0.3333,0.6500
145,syn_20_to_dp_20,5,0.5000,0.4039,0.7642
146,syn_20_to_dp_20,6,0.5000,0.3730,0.6950
147,syn_20_to_dp_20,7,0.5000,0.3333,0.7833
148,syn_20_to_dp_20,8,0.6750,0.6128,0.8400
149,syn_20_to_dp_20,9,0.4500,0.3094,0.6892
150,syn_21_to_dp_21,0,0.5750,0.5462,0.8425
151,syn_21_to_dp_21,1,0.6750,0.6478,0.8875
152,syn_21_to_dp_21,2,0.7000,0.6106,0.8867
153,syn_21_to_dp_21,3,0.6000,0.5354,0.8983
154,syn_21_to_dp_21,4,0.7000,0.6392,0.9208
155,syn_21_to_dp_21,5,0.7000,0.6690,0.8817
156,syn_21_to_dp_21,6,0.6750,0.5956,0.9150
157,syn_21_to_dp_21,7,0.5750,0.5312,0.8508
158,syn_21_to_dp_21,8,0.7000,0.6095,0.9042
159,syn_21_to_dp_21,9,0.6000,0.5354,0.9200
160,syn_22_to_dp_22,0,0.5250,0.4527,0.8292
161,syn_22_to_dp_22,1,0.6750,0.6574,0.9258
162,syn_22_to_dp_22,2,0.6250,0.6028,0.9108
163,syn_22_to_dp_22,3,0.6750,0.6629,0.8667
164,syn_22_to_dp_22,4,0.6250,0.6012,0.8850
165,syn_22_to_dp_22,5,0.6750,0.6230,0.9175
166,syn_22_to_dp_22,6,0.7000,0.6659,0.9358
167,syn_22_to_dp_22,7,0.7500,0.6943,0.9192
168,syn_22_to_dp_22,8,0.5000,0.4475,0.8658
169,syn_22_to_dp_22,9,0.6500,0.5999,0.9183
170,syn_23_to_dp_23,0,0.5250,0.5049,0.7567
171,syn_23_to_dp_23,1,0.3250,0.3177,0.6167
172,syn_23_to_dp_23,2,0.4000,0.3314,0.6450
173,syn_23_to_dp_23,3,0.5750,0.5183,0.5825
174,syn_23_to_dp_23,4,0.6250,0.5880,0.7550
175,syn_23_to_dp_23,5,0.5000,0.4578,0.6467
176,syn_23_to_dp_23,6,0.3750,0.3530,0.6508
177,syn_23_to_dp_23,7,0.4750,0.4205,0.7142
178,syn_23_to_dp_23,8,0.4750,0.4036,0.7550
179,syn_23_to_dp_23,9,0.5250,0.4756,0.6458
180,syn_24_to_dp_24,0,0.4500,0.3750,0.8000
181,syn_24_to_dp_24,1,0.3750,0.3500,0.7383
182,syn_24_to_dp_24,2,0.4750,0.4738,0.8083
183,syn_24_to_dp_24,3,0.4750,0.4333,0.7358
184,syn_24_to_dp_24,4,0.4750,0.4652,0.7683
185,syn_24_to_dp_24,5,0.4000,0.3611,0.7917
186,syn_24_to_dp_24,6,0.4250,0.3667,0.7917
187,syn_24_to_dp_24,7,0.5750,0.5074,0.7642
188,syn_24_to_dp_24,8,0.4500,0.3643,0.8033
189,syn_24_to_dp_24,9,0.4000,0.3734,0.7350
190,syn_25_to_dp_25,0,0.4750,0.4109,0.7050
191,syn_25_to_dp_25,1,0.5000,0.4354,0.6767
192,syn_25_to_dp_25,2,0.3750,0.2535,0.8275
193,syn_25_to_dp_25,3,0.5000,0.4375,0.6692
194,syn_25_to_dp_25,4,0.5250,0.5237,0.7900
195,syn_25_to_dp_25,5,0.4750,0.4559,0.7025
196,syn_25_to_dp_25,6,0.3500,0.3513,0.7250
197,syn_25_to_dp_25,7,0.4000,0.3715,0.6475
198,syn_25_to_dp_25,8,0.4000,0.3875,0.7408
199,syn_25_to_dp_25,9,0.5250,0.4595,0.8600
200,syn_26_to_dp_26,0,0.1750,0.1250,0.7167
201,syn_26_to_dp_26,1,0.2750,0.2163,0.7958
