,scenario,run,src_risk,few_shot_risk,trg_risk
0,df_to_dp_61,0,9.9717,2.6898,2.4052
1,df_to_dp_62,0,11.6829,1.8882,2.1725
2,df_to_dp_63,0,0.6274,1.7791,1.5207
3,df_to_dp_64,0,9.7429,0.9675,0.7021
4,df_to_dp_65,0,1.6021,1.2565,1.6948
5,df_to_dp_66,0,32.0212,3.9089,4.8817
6,df_to_dp_67,0,13.6754,4.3126,3.3928
7,df_to_dp_68,0,10.4002,1.6911,1.6488
8,df_to_dp_69,0,4.2217,2.8677,2.7625
9,df_to_dp_70,0,1.3406,1.9024,1.9418
10,df_to_dp_71,0,8.3603,2.3006,2.4596
11,df_to_dp_72,0,11.6962,1.4900,1.8946
12,df_to_dp_73,0,13.6193,1.8999,2.2487
13,df_to_dp_74,0,11.4006,3.9331,3.1626
14,df_to_dp_75,0,7.4497,1.6318,1.8486
15,mean,-,9.8542,2.3013,2.3158
16,std,-,7.5359,1.0309,0.9753
