,scenario,run,src_risk,few_shot_risk,trg_risk
0,syn_15_to_dp_15,0,0.0084,3.2736,2.4929
1,syn_15_to_dp_15,1,0.1051,3.6222,2.5074
2,syn_15_to_dp_15,2,0.0202,4.4531,3.8582
3,syn_15_to_dp_15,3,0.0053,3.9449,3.3278
4,syn_15_to_dp_15,4,0.0078,3.5524,3.0298
5,syn_15_to_dp_15,5,0.0198,2.9626,1.9273
6,syn_15_to_dp_15,6,0.0118,4.1889,3.3186
7,syn_15_to_dp_15,7,0.0047,3.8278,2.9560
8,syn_15_to_dp_15,8,0.0247,4.1509,3.0923
9,syn_15_to_dp_15,9,0.0178,1.9469,2.0637
10,syn_16_to_dp_16,0,0.0081,1.3159,0.7432
11,syn_16_to_dp_16,1,0.0071,1.1584,0.5891
12,syn_16_to_dp_16,2,0.0086,1.9345,1.2155
13,syn_16_to_dp_16,3,0.0068,0.5532,0.5121
14,syn_16_to_dp_16,4,0.0122,0.8074,0.5346
15,syn_16_to_dp_16,5,0.0071,0.9840,0.5899
16,syn_16_to_dp_16,6,0.0085,0.4832,0.4478
17,syn_16_to_dp_16,7,0.0062,0.8375,0.4802
18,syn_16_to_dp_16,8,0.0119,0.7221,0.4435
19,syn_16_to_dp_16,9,0.0246,0.9115,0.4815
20,syn_17_to_dp_17,0,0.0021,3.1663,2.4599
21,syn_17_to_dp_17,1,0.0008,2.4078,2.1689
22,syn_17_to_dp_17,2,0.0009,2.2063,2.2781
23,syn_17_to_dp_17,3,0.0018,1.8743,1.6878
24,syn_17_to_dp_17,4,0.0341,2.5643,2.1147
25,syn_17_to_dp_17,5,0.0024,2.0955,1.7883
26,syn_17_to_dp_17,6,0.0010,2.3403,1.9314
27,syn_17_to_dp_17,7,0.0029,2.6358,2.3425
28,syn_17_to_dp_17,8,0.0144,2.2558,2.3880
29,syn_17_to_dp_17,9,0.0031,1.8349,1.8204
30,syn_18_to_dp_18,0,0.0259,0.8715,1.3519
31,syn_18_to_dp_18,1,0.0053,2.0426,1.3292
32,syn_18_to_dp_18,2,0.0150,3.0085,1.7197
33,syn_18_to_dp_18,3,0.0125,2.0164,1.3612
34,syn_18_to_dp_18,4,0.0068,1.4141,0.9321
35,syn_18_to_dp_18,5,0.0049,1.5006,0.8937
36,syn_18_to_dp_18,6,0.0033,1.5580,1.0028
37,syn_18_to_dp_18,7,0.0073,1.8757,0.9587
38,syn_18_to_dp_18,8,0.0863,3.5112,2.2940
39,syn_18_to_dp_18,9,0.0033,1.1097,0.7464
40,syn_19_to_dp_19,0,0.0008,1.4590,1.1307
41,syn_19_to_dp_19,1,0.0007,1.1564,1.5653
42,syn_19_to_dp_19,2,0.0007,1.0767,1.1005
43,syn_19_to_dp_19,3,0.0006,0.8828,1.4579
44,syn_19_to_dp_19,4,0.0028,1.3885,2.5947
45,syn_19_to_dp_19,5,0.0006,1.3935,1.2454
46,syn_19_to_dp_19,6,0.0039,1.4395,1.4742
47,syn_19_to_dp_19,7,0.0008,0.7399,1.5172
48,syn_19_to_dp_19,8,0.0006,1.8016,1.9376
49,syn_19_to_dp_19,9,0.0014,0.7379,0.8366
50,syn_20_to_dp_20,0,0.0045,1.1289,0.8006
51,syn_20_to_dp_20,1,0.0085,0.7995,0.7843
52,syn_20_to_dp_20,2,0.0043,0.6495,0.6302
53,syn_20_to_dp_20,3,0.0027,0.5426,0.6211
54,syn_20_to_dp_20,4,0.0039,1.3521,0.7735
55,syn_20_to_dp_20,5,0.0347,1.6121,1.0218
56,syn_20_to_dp_20,6,0.0059,1.0675,0.7297
57,syn_20_to_dp_20,7,0.0049,1.1850,0.7983
58,syn_20_to_dp_20,8,0.0005,0.5370,0.5814
59,syn_20_to_dp_20,9,0.0219,1.2380,0.7228
60,syn_21_to_dp_21,0,0.0021,2.0413,1.3454
61,syn_21_to_dp_21,1,0.0049,1.7266,1.5325
62,syn_21_to_dp_21,2,0.0052,1.2680,1.6359
63,syn_21_to_dp_21,3,0.0372,1.9010,2.1254
64,syn_21_to_dp_21,4,0.0243,2.2037,1.6624
65,syn_21_to_dp_21,5,0.0008,1.3253,0.9838
66,syn_21_to_dp_21,6,0.0052,1.6100,1.0862
67,syn_21_to_dp_21,7,0.0010,0.9165,1.0900
68,syn_21_to_dp_21,8,0.0012,1.5638,1.1480
69,syn_21_to_dp_21,9,0.0158,2.7464,1.6833
70,syn_22_to_dp_22,0,0.9660,1.5712,2.2929
71,syn_22_to_dp_22,1,0.0172,3.2721,1.7238
72,syn_22_to_dp_22,2,0.0051,2.3202,1.5866
73,syn_22_to_dp_22,3,0.0083,2.2768,1.9505
74,syn_22_to_dp_22,4,0.0038,1.3833,1.3123
75,syn_22_to_dp_22,5,0.0020,1.6249,1.0653
76,syn_22_to_dp_22,6,0.0026,1.6145,1.1265
77,syn_22_to_dp_22,7,0.0035,1.8990,1.3257
78,syn_22_to_dp_22,8,0.0028,1.6721,1.4903
79,syn_22_to_dp_22,9,0.0247,1.1186,1.3811
80,syn_23_to_dp_23,0,0.0020,2.0662,1.3860
81,syn_23_to_dp_23,1,0.0150,1.3515,1.6393
82,syn_23_to_dp_23,2,0.0091,1.1092,1.0083
83,syn_23_to_dp_23,3,0.0019,2.6018,2.2509
84,syn_23_to_dp_23,4,0.0019,1.7578,1.5676
85,syn_23_to_dp_23,5,0.0053,1.8798,1.7858
86,syn_23_to_dp_23,6,0.0055,2.9787,2.8063
87,syn_23_to_dp_23,7,0.0654,2.7446,2.9239
88,syn_23_to_dp_23,8,0.0070,2.1939,1.6020
89,syn_23_to_dp_23,9,0.0041,2.7333,3.0147
90,syn_24_to_dp_24,0,0.0009,1.7151,1.2068
91,syn_24_to_dp_24,1,0.0359,2.2277,2.8213
92,syn_24_to_dp_24,2,0.0021,1.6346,1.6527
93,syn_24_to_dp_24,3,0.0008,1.4900,1.4518
94,syn_24_to_dp_24,4,0.0155,1.6229,1.3021
95,syn_24_to_dp_24,5,0.0112,1.8235,1.6757
96,syn_24_to_dp_24,6,0.0033,0.8611,0.9434
97,syn_24_to_dp_24,7,0.0098,3.0734,2.0315
98,syn_24_to_dp_24,8,0.0009,1.1978,1.0811
99,syn_24_to_dp_24,9,0.1711,3.4412,4.2327
100,syn_25_to_dp_25,0,0.0012,1.4497,0.9556
101,syn_25_to_dp_25,1,0.0007,1.0496,0.8094
102,syn_25_to_dp_25,2,0.0034,1.4321,1.0898
103,syn_25_to_dp_25,3,0.0006,1.6293,0.9644
104,syn_25_to_dp_25,4,0.0008,1.6183,1.0165
105,syn_25_to_dp_25,5,0.0019,2.1937,1.4327
106,syn_25_to_dp_25,6,0.0096,2.5365,1.6122
107,syn_25_to_dp_25,7,0.0009,1.3268,0.9468
108,syn_25_to_dp_25,8,0.0704,3.2023,2.2678
109,syn_25_to_dp_25,9,0.0033,1.7972,0.9143
110,syn_26_to_dp_26,0,0.0169,2.2455,1.5605
111,syn_26_to_dp_26,1,0.0374,2.1545,2.6846
112,syn_26_to_dp_26,2,0.0115,1.8669,1.6201
113,syn_26_to_dp_26,3,0.0262,2.3117,1.5448
114,syn_26_to_dp_26,4,0.0227,2.0339,1.6442
115,syn_26_to_dp_26,5,0.0105,2.0439,1.3558
116,syn_26_to_dp_26,6,0.0129,1.7944,1.0449
117,syn_26_to_dp_26,7,0.0174,1.4313,1.0865
118,syn_26_to_dp_26,8,0.0142,1.3581,1.1425
119,syn_26_to_dp_26,9,0.0162,1.4636,0.9332
120,syn_27_to_dp_27,0,0.0032,1.2611,1.2300
121,syn_27_to_dp_27,1,0.0027,1.4940,1.9925
122,syn_27_to_dp_27,2,0.0571,2.0181,2.1338
123,syn_27_to_dp_27,3,0.0021,2.0572,1.2538
124,syn_27_to_dp_27,4,0.0326,2.1451,2.6481
125,syn_27_to_dp_27,5,0.0048,1.9269,1.7161
126,syn_27_to_dp_27,6,0.0021,1.5679,1.1884
127,syn_27_to_dp_27,7,0.0022,0.9686,1.3367
128,syn_27_to_dp_27,8,0.0162,1.2033,1.1902
129,syn_27_to_dp_27,9,0.0503,2.3569,1.3270
130,syn_28_to_dp_28,0,0.0016,1.5985,0.9446
131,syn_28_to_dp_28,1,0.0269,1.5772,1.0719
132,syn_28_to_dp_28,2,0.0028,1.4563,0.9279
133,syn_28_to_dp_28,3,0.0019,1.7049,2.0036
134,syn_28_to_dp_28,4,0.0009,1.4322,1.2687
135,syn_28_to_dp_28,5,0.0014,1.6723,1.0969
136,syn_28_to_dp_28,6,0.0034,1.3159,1.2849
137,syn_28_to_dp_28,7,0.0023,1.5205,1.3034
138,syn_28_to_dp_28,8,0.0018,1.5876,0.9633
139,syn_28_to_dp_28,9,0.0352,1.3360,0.9019
140,syn_29_to_dp_29,0,0.0019,1.8160,1.4907
141,syn_29_to_dp_29,1,0.0020,3.3588,3.9419
142,syn_29_to_dp_29,2,0.0027,1.8810,1.5450
143,syn_29_to_dp_29,3,0.0053,1.8346,1.5254
144,syn_29_to_dp_29,4,0.0032,2.3417,1.6528
145,syn_29_to_dp_29,5,0.0020,2.0526,2.6591
146,syn_29_to_dp_29,6,0.0163,3.2302,1.9108
147,syn_29_to_dp_29,7,0.0016,1.7881,1.5138
148,syn_29_to_dp_29,8,0.0064,2.1822,1.6494
149,syn_29_to_dp_29,9,0.0014,1.3967,1.6844
150,syn_30_to_dp_30,0,0.0167,2.2455,1.3561
151,syn_30_to_dp_30,1,0.0213,2.0315,1.7074
152,syn_30_to_dp_30,2,0.0286,2.0279,1.6045
153,syn_30_to_dp_30,3,0.0260,1.3384,1.0996
154,syn_30_to_dp_30,4,0.0152,1.6788,1.2457
155,syn_30_to_dp_30,5,0.0163,0.9878,1.0048
156,syn_30_to_dp_30,6,0.0434,1.5033,1.4009
157,syn_30_to_dp_30,7,0.0543,1.0180,1.3972
158,syn_30_to_dp_30,8,0.0196,2.0792,1.7501
159,syn_30_to_dp_30,9,0.0152,1.8240,1.4404
160,syn_31_to_dp_31,0,0.0307,3.8376,3.1126
161,syn_31_to_dp_31,1,0.0214,4.7515,3.3296
162,syn_31_to_dp_31,2,0.0105,6.0728,3.1591
163,syn_31_to_dp_31,3,0.0189,4.1117,2.4945
164,syn_31_to_dp_31,4,0.0153,3.7170,2.7342
165,syn_31_to_dp_31,5,0.0104,6.0441,4.3205
166,syn_31_to_dp_31,6,0.0172,6.2800,5.2786
167,syn_31_to_dp_31,7,0.0187,3.3934,1.7982
168,syn_31_to_dp_31,8,0.0400,2.8564,1.9249
169,syn_31_to_dp_31,9,0.0152,3.2531,2.3386
170,syn_32_to_dp_32,0,0.0024,2.7688,1.7572
171,syn_32_to_dp_32,1,0.0205,2.0176,1.3136
172,syn_32_to_dp_32,2,0.0020,3.3774,1.8789
