,scenario,run,acc,f1_score,auroc
330,syn_48_to_dp_48,0,0.5250,0.4404,0.7908
331,syn_48_to_dp_48,1,0.4000,0.4000,0.7733
332,syn_48_to_dp_48,2,0.6500,0.5656,0.8183
333,syn_48_to_dp_48,3,0.6000,0.5741,0.8292
334,syn_48_to_dp_48,4,0.4500,0.4698,0.7217
335,syn_48_to_dp_48,5,0.6500,0.5890,0.8233
336,syn_48_to_dp_48,6,0.6750,0.6074,0.9050
337,syn_48_to_dp_48,7,0.7250,0.6806,0.9458
338,syn_48_to_dp_48,8,0.6750,0.6121,0.7783
339,syn_48_to_dp_48,9,0.5500,0.4649,0.9108
340,syn_49_to_dp_49,0,0.5000,0.3750,0.8383
341,syn_49_to_dp_49,1,0.6750,0.6647,0.9450
342,syn_49_to_dp_49,2,0.4000,0.3713,0.8483
343,syn_49_to_dp_49,3,0.5000,0.3851,0.8942
344,syn_49_to_dp_49,4,0.6250,0.5604,0.9083
345,syn_49_to_dp_49,5,0.5250,0.4908,0.8558
346,syn_49_to_dp_49,6,0.5500,0.4649,0.8567
347,syn_49_to_dp_49,7,0.5250,0.4237,0.8783
348,syn_49_to_dp_49,8,0.5750,0.5163,0.8983
349,syn_49_to_dp_49,9,0.4000,0.3611,0.6250
350,syn_50_to_dp_50,0,0.6500,0.5550,0.9792
351,syn_50_to_dp_50,1,0.7250,0.7055,0.9875
352,syn_50_to_dp_50,2,0.7250,0.7099,0.8967
353,syn_50_to_dp_50,3,0.6500,0.5605,0.9683
354,syn_50_to_dp_50,4,0.6000,0.5268,0.8425
355,syn_50_to_dp_50,5,0.5500,0.5037,0.8683
356,syn_50_to_dp_50,6,0.5750,0.4664,0.8925
357,syn_50_to_dp_50,7,0.6750,0.6115,0.9533
358,syn_50_to_dp_50,8,0.5500,0.4319,0.8867
359,syn_50_to_dp_50,9,0.5500,0.4332,0.8892
360,syn_51_to_dp_51,0,0.8750,0.8743,0.9208
361,syn_51_to_dp_51,1,0.8500,0.8456,0.9292
362,syn_51_to_dp_51,2,0.9000,0.8930,0.9275
363,syn_51_to_dp_51,3,0.5250,0.4991,0.8433
364,syn_51_to_dp_51,4,0.8500,0.8256,0.9292
365,syn_51_to_dp_51,5,0.8000,0.7917,0.9292
366,syn_51_to_dp_51,6,0.8250,0.8217,0.9267
367,syn_51_to_dp_51,7,0.8500,0.8523,0.9283
368,syn_51_to_dp_51,8,0.7500,0.7105,0.9167
369,syn_51_to_dp_51,9,0.7750,0.7738,0.9183
370,syn_52_to_dp_52,0,0.6500,0.5846,0.9358
371,syn_52_to_dp_52,1,0.7500,0.6506,0.9792
372,syn_52_to_dp_52,2,0.6500,0.5846,0.9450
373,syn_52_to_dp_52,3,0.5500,0.4685,0.9200
374,syn_52_to_dp_52,4,0.5750,0.5005,0.9350
375,syn_52_to_dp_52,5,0.6250,0.5604,0.9292
376,syn_52_to_dp_52,6,0.7000,0.6285,0.9625
377,syn_52_to_dp_52,7,0.5500,0.4685,0.9092
378,syn_52_to_dp_52,8,0.6500,0.5846,0.9783
379,syn_52_to_dp_52,9,0.6250,0.5682,0.8942
380,syn_53_to_dp_53,0,0.3500,0.3708,0.6275
381,syn_53_to_dp_53,1,0.6250,0.5540,0.7192
382,syn_53_to_dp_53,2,0.5750,0.5159,0.7325
383,syn_53_to_dp_53,3,0.5250,0.4770,0.6817
384,syn_53_to_dp_53,4,0.5250,0.4237,0.6900
385,syn_53_to_dp_53,5,0.5000,0.4333,0.6792
386,syn_53_to_dp_53,6,0.5750,0.5179,0.6908
387,syn_53_to_dp_53,7,0.4250,0.3707,0.6458
388,syn_53_to_dp_53,8,0.5250,0.4453,0.7025
389,syn_53_to_dp_53,9,0.4750,0.3937,0.6517
390,syn_54_to_dp_54,0,0.7500,0.7222,0.8383
391,syn_54_to_dp_54,1,0.7750,0.7121,0.8942
392,syn_54_to_dp_54,2,0.6250,0.6335,0.8383
393,syn_54_to_dp_54,3,0.5500,0.5750,0.8242
394,syn_54_to_dp_54,4,0.5750,0.5648,0.8325
395,syn_54_to_dp_54,5,0.5750,0.5214,0.8267
396,syn_54_to_dp_54,6,0.6750,0.6870,0.8800
397,syn_54_to_dp_54,7,0.7250,0.6997,0.8342
398,syn_54_to_dp_54,8,0.4250,0.3779,0.8717
399,syn_54_to_dp_54,9,0.7250,0.7099,0.9050
400,syn_55_to_dp_55,0,0.5000,0.4444,0.8367
401,syn_55_to_dp_55,1,0.6000,0.5603,0.8533
402,syn_55_to_dp_55,2,0.6000,0.5359,0.8992
403,syn_55_to_dp_55,3,0.5250,0.4583,0.9042
404,syn_55_to_dp_55,4,0.6750,0.6508,0.9083
405,syn_55_to_dp_55,5,0.6750,0.6174,0.8950
406,syn_55_to_dp_55,6,0.6750,0.6118,0.9100
407,syn_55_to_dp_55,7,0.4250,0.3125,0.8442
408,syn_55_to_dp_55,8,0.6000,0.5471,0.8700
409,syn_55_to_dp_55,9,0.5250,0.4550,0.8500
410,syn_56_to_dp_56,0,0.6000,0.5256,0.9508
411,syn_56_to_dp_56,1,0.4750,0.3678,0.9242
412,syn_56_to_dp_56,2,0.5500,0.4566,0.9508
413,syn_56_to_dp_56,3,0.4500,0.3732,0.8817
414,syn_56_to_dp_56,4,0.5250,0.5020,0.9017
415,syn_56_to_dp_56,5,0.6250,0.5455,0.9825
416,syn_56_to_dp_56,6,0.5250,0.4243,0.9500
417,syn_56_to_dp_56,7,0.4500,0.3168,0.8958
418,syn_56_to_dp_56,8,0.6500,0.5926,0.9625
419,syn_56_to_dp_56,9,0.5250,0.4243,0.9308
420,syn_57_to_dp_57,0,0.6750,0.6453,0.8675
421,syn_57_to_dp_57,1,0.5000,0.3337,0.8450
422,syn_57_to_dp_57,2,0.7500,0.6667,0.9400
423,syn_57_to_dp_57,3,0.6250,0.5595,0.9283
424,syn_57_to_dp_57,4,0.6000,0.5172,0.8017
425,syn_57_to_dp_57,5,0.5500,0.4566,0.9100
426,syn_57_to_dp_57,6,0.6500,0.5846,0.8925
427,syn_57_to_dp_57,7,0.5500,0.4436,0.9142
428,syn_57_to_dp_57,8,0.5750,0.4798,0.9158
429,syn_57_to_dp_57,9,0.5000,0.3750,0.8042
430,syn_58_to_dp_58,0,0.4750,0.4300,0.7433
431,syn_58_to_dp_58,1,0.4000,0.2992,0.7067
432,syn_58_to_dp_58,2,0.4000,0.3111,0.7308
433,syn_58_to_dp_58,3,0.3500,0.2968,0.7292
434,syn_58_to_dp_58,4,0.5000,0.4113,0.7358
435,syn_58_to_dp_58,5,0.4250,0.3789,0.7100
436,syn_58_to_dp_58,6,0.4000,0.3031,0.6792
437,syn_58_to_dp_58,7,0.4000,0.3208,0.6817
438,syn_58_to_dp_58,8,0.5000,0.4349,0.7358
439,syn_58_to_dp_58,9,0.3750,0.3173,0.6867
440,syn_59_to_dp_59,0,0.4250,0.3607,0.8308
441,syn_59_to_dp_59,1,0.6000,0.5500,0.8250
442,syn_59_to_dp_59,2,0.5750,0.5480,0.8225
443,syn_59_to_dp_59,3,0.5750,0.5172,0.7900
444,syn_59_to_dp_59,4,0.6000,0.5500,0.8850
445,syn_59_to_dp_59,5,0.5250,0.4306,0.8333
446,syn_59_to_dp_59,6,0.6250,0.5756,0.8600
447,syn_59_to_dp_59,7,0.5500,0.4649,0.8233
448,syn_59_to_dp_59,8,0.5000,0.3889,0.8725
