,scenario,run,src_risk,few_shot_risk,trg_risk
0,df_to_dp_wal_15,0,69.1005,17.0193,15.0595
1,df_to_dp_wal_16,0,21.7928,8.9310,6.5018
2,df_to_dp_wal_17,0,36.8028,12.5931,7.7108
3,df_to_dp_wal_18,0,18.3201,3.0367,2.5354
4,df_to_dp_wal_19,0,5.0204,6.1329,5.9474
5,df_to_dp_wal_20,0,92.9240,3.3358,3.1422
6,df_to_dp_wal_21,0,78.8486,3.9207,3.9048
7,df_to_dp_wal_22,0,50.3156,9.4338,6.3724
8,df_to_dp_wal_23,0,58.6429,6.2308,4.8653
9,df_to_dp_wal_24,0,70.1258,7.5813,6.3562
10,df_to_dp_wal_25,0,29.0291,5.0105,3.2843
11,df_to_dp_wal_26,0,49.6900,1.5567,1.3360
12,df_to_dp_wal_27,0,32.6411,8.4496,5.0646
13,df_to_dp_wal_28,0,29.2320,20.5362,19.6493
14,df_to_dp_wal_29,0,16.4509,5.2048,3.9676
15,df_to_dp_wal_30,0,2.8587,21.1599,23.2820
16,df_to_dp_wal_31,0,48.2588,22.5637,16.7407
17,df_to_dp_wal_32,0,53.2100,4.5683,2.9628
18,df_to_dp_wal_33,0,42.7579,3.3695,2.3098
19,df_to_dp_wal_34,0,75.7318,31.7686,38.6278
20,df_to_dp_wal_35,0,67.7010,7.5705,4.5050
21,df_to_dp_wal_36,0,50.1820,4.0979,2.8107
22,df_to_dp_wal_37,0,31.8225,2.8953,1.6863
23,df_to_dp_wal_38,0,64.8779,23.9750,27.3003
24,df_to_dp_wal_39,0,75.8037,47.3829,84.4450
25,df_to_dp_wal_40,0,27.0311,7.1302,4.8659
26,df_to_dp_wal_41,0,0.2547,14.5740,19.8429
27,df_to_dp_wal_42,0,95.4054,15.1569,31.4777
28,df_to_dp_wal_43,0,38.9148,13.1826,20.0572
29,df_to_dp_wal_44,0,14.7281,18.8281,21.4434
30,df_to_dp_wal_45,0,60.9201,4.5977,2.9833
31,df_to_dp_wal_46,0,9.3706,8.7606,5.5297
32,df_to_dp_wal_47,0,28.4493,16.6192,16.4536
33,df_to_dp_wal_48,0,33.6454,17.9511,15.4571
34,df_to_dp_wal_49,0,2.9810,10.6698,10.6533
35,df_to_dp_wal_50,0,17.5141,4.5906,3.7277
36,df_to_dp_wal_51,0,29.4624,8.4585,5.1676
37,df_to_dp_wal_52,0,23.7878,3.7873,4.0285
38,df_to_dp_wal_53,0,53.0525,42.4592,27.0677
39,df_to_dp_wal_54,0,9.3229,6.7161,4.4892
40,df_to_dp_wal_55,0,39.1035,4.4371,4.7565
41,df_to_dp_wal_56,0,81.4817,17.9192,16.5120
42,df_to_dp_wal_57,0,38.2032,4.8473,2.9557
43,df_to_dp_wal_58,0,38.8447,45.9372,59.2283
44,df_to_dp_wal_59,0,41.7295,7.5426,4.5935
45,df_to_dp_wal_60,0,30.2161,7.3141,4.7644
46,df_to_dp_wal_61,0,18.3186,3.8029,4.7535
47,df_to_dp_wal_62,0,24.6103,13.7955,11.6139
48,df_to_dp_wal_63,0,42.1573,5.5726,19.7468
49,df_to_dp_wal_64,0,46.0447,6.5539,4.6607
50,df_to_dp_wal_65,0,19.9671,14.8872,11.4984
51,df_to_dp_wal_66,0,32.8118,14.8143,14.2814
52,df_to_dp_wal_67,0,23.2771,3.6553,2.5944
53,df_to_dp_wal_68,0,32.3415,11.3127,10.2340
54,df_to_dp_wal_69,0,28.4908,20.2817,17.8774
55,df_to_dp_wal_70,0,27.5585,7.8263,14.3386
56,df_to_dp_wal_71,0,106.3051,10.9785,6.4604
57,df_to_dp_wal_72,0,38.4759,8.0078,5.6098
58,df_to_dp_wal_73,0,39.2647,3.0886,1.9346
59,df_to_dp_wal_74,0,17.3608,1.4236,3.3596
60,df_to_dp_wal_75,0,13.2702,7.0400,5.4854
61,mean,-,39.2920,11.5221,11.8176
62,std,-,24.1017,10.0728,14.0924
