,scenario,run,acc,f1_score,auroc
0,src_nowal_to_trg_nowal,0,0.2769,0.2189,0.5183
1,src_nowal_to_trg_nowal,1,0.2851,0.2137,0.5728
2,src_nowal_to_trg_nowal,2,0.2892,0.2199,0.6475
3,src_nowal_to_trg_nowal,3,0.2838,0.2058,0.5332
4,src_nowal_to_trg_nowal,4,0.2947,0.2290,0.5831
5,mean,-,0.2859,0.2175,0.5710
6,std,-,0.0066,0.0085,0.0505
