,scenario,run,acc,f1_score,auroc
0,df_to_dp_61,0,0.4500,0.3894,0.8233
1,df_to_dp_62,0,0.4750,0.3654,0.8992
2,df_to_dp_63,0,0.4250,0.3812,0.5542
3,df_to_dp_64,0,0.4250,0.4052,0.7458
4,df_to_dp_65,0,0.6000,0.5371,0.7492
5,df_to_dp_66,0,0.4000,0.4204,0.6325
6,mean,-,0.4625,0.4164,0.7340
7,std,-,0.0720,0.0621,0.1251
